scrap_id,work_order_id,inspection_id,scrap_date,machine_id,operator_id,shift_code,material_type,lot_id,defect_code_clean,quantity_scrapped,quantity_reworked,scrap_reason_raw,scrap_reason_clean,material_cost_per_unit,labor_cost_per_unit,total_scrap_cost
SCRAP-3522,WO-17527,INSP-8110,2025-08-19 08:14:10.037686906,M03,OP015,Shift A,Stainless 304,LOT-1736,Bend Angle,0,1,human error,OPERATOR_ERROR,72.36,139.53,0.0
SCRAP-3523,WO-17528,INSP-8111,2025-08-19 18:08:47.050739592,M01,OP014,,12ga Steel,LOT-1663,Surface Scratch,0,1,bad material,MATERIAL_DEFECT,65.59,99.49,0.0
SCRAP-3524,WO-17534,INSP-8117,2025-08-19 19:38:16.980085279,M04,OP007,Shift B,"1/4"" Plate",LOT-1690,Dimensional,2,1,SETUP_ERROR,SETUP_ERROR,87.97,130.51,436.96
SCRAP-3525,WO-17535,INSP-8118,2025-08-19 19:36:33.644318008,M06,OP011,Shift B,14ga Steel,LOT-1361,Dimensional,1,1,TBD,UNKNOWN,64.72,91.86,156.58
SCRAP-3526,WO-17536,INSP-8119,2025-08-19 10:24:43.922661900,M06,OP015,Shift A,16ga Steel,LOT-1553,Porosity,1,2,MACHINE_ISSUE,MACHINE_ISSUE,43.07,128.12,171.19
SCRAP-3527,WO-17542,INSP-8125,2025-08-20 12:04:02.406049265,M02,OP015,Shift A,12ga Steel,LOT-1732,Surface Scratch,0,1,See Notes,UNKNOWN,42.06,141.1,0.0
SCRAP-3528,WO-17543,INSP-8126,2025-08-20 18:20:48.098278854,M03,OP007,Shift B,Stainless 304,LOT-1776,Surface Scratch,6,1,bad material,MATERIAL_DEFECT,40.31,162.05,1214.16
SCRAP-3529,WO-17546,INSP-8130,2025-08-20 19:55:29.416864840,M04,OP008,Shift B,"1/4"" Plate",LOT-1669,Surface Scratch,0,1,Op Error,OPERATOR_ERROR,41.6,196.71,0.0
SCRAP-3530,WO-17548,INSP-8132,2025-08-20 12:42:27.359935746,M04,OP002,Shift A,"1/4"" Plate",LOT-1446,Burr,0,1,N/A,UNKNOWN,65.22,96.85,0.0
SCRAP-3531,WO-17549,INSP-8133,2025-08-20 08:43:51.473066610,M05,OP020,Shift A,"3/8"" Plate",LOT-1775,Porosity,0,1,Op Error,OPERATOR_ERROR,83.05,120.25,0.0
SCRAP-3532,WO-17550,INSP-8134,2025-08-20 18:16:54.953750287,M05,OP014,Shift B,Aluminum 5052,LOT-1617,Dimensional,1,1,Op Error,OPERATOR_ERROR,60.23,128.65,188.88
SCRAP-3533,WO-17552,INSP-8136,2025-08-21 11:36:11.501714076,M02,OP002,Shift A,16ga Steel,LOT-1758,Surface Scratch,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,45.23,167.47,0.0
SCRAP-3534,WO-17554,INSP-8138,2025-08-21 18:56:26.093032377,M02,OP012,Shift B,12ga Steel,LOT-1728,Dimensional,1,1,operator error,OPERATOR_ERROR,104.93,94.27,199.2
SCRAP-3535,WO-17558,INSP-8143,2025-08-21 18:19:29.772309260,M07,OP008,Shift B,16ga Steel,LOT-1794,Surface Scratch,2,1,material defect,MATERIAL_DEFECT,56.22,170.67,453.78
SCRAP-3536,WO-17559,INSP-8144,2025-08-21 07:41:57.573564781,M07,OP013,Shift A,"3/8"" Plate",LOT-1696,Dimensional,0,1,setup err,SETUP_ERROR,92.81,176.95,0.0
SCRAP-3537,WO-17563,INSP-8149,2025-08-21 11:49:45.868816146,M04,OP009,Shift A,Stainless 304,LOT-1618,Surface Scratch,0,1,unknown,UNKNOWN,79.4,100.78,0.0
SCRAP-3538,WO-17565,INSP-8151,2025-08-21 17:46:29.503166488,M06,OP008,Shift B,14ga Steel,LOT-1513,Weld Defect,3,2,material defect,MATERIAL_DEFECT,41.73,183.45,675.54
SCRAP-3539,WO-17566,INSP-8152,2025-08-22 18:56:22.120179993,M05,OP014,Shift B,"1/4"" Plate",LOT-1646,Weld Defect,1,1,MACHINE_ISSUE,MACHINE_ISSUE,89.69,187.22,276.91
SCRAP-3540,WO-17568,INSP-8154,2025-08-22 21:28:44.771017982,M07,OP007,Shift B,16ga Steel,LOT-1623,Surface Scratch,0,1,machine issue,MACHINE_ISSUE,33.0,180.85,0.0
SCRAP-3541,WO-17573,INSP-8159,2025-08-22 08:48:48.810511715,M07,OP009,Shift A,16ga Steel,LOT-1593,Burr,0,1,N/A,UNKNOWN,100.09,106.87,0.0
SCRAP-3542,WO-17576,INSP-8162,2025-08-25 20:27:43.112975077,M07,OP012,Shift B,Stainless 304,LOT-1618,Dimensional,1,1,human error,OPERATOR_ERROR,95.11,174.1,269.21
SCRAP-3543,WO-17577,INSP-8163,2025-08-25 12:10:52.727829830,M04,OP017,Shift A,"3/8"" Plate",LOT-1399,Dimensional,0,1,set up error,SETUP_ERROR,63.99,108.35,0.0
SCRAP-3544,WO-17577,INSP-8164,2025-08-25 12:50:52.727829830,M04,OP017,Shift A,"3/8"" Plate",LOT-1399,Dimensional,1,1,First Article Fail,SETUP_ERROR,66.19,76.48,142.67
SCRAP-3545,WO-17578,INSP-8165,2025-08-25 16:30:33.992091254,M05,OP007,Shift B,12ga Steel,LOT-1534,Weld Defect,2,1,machine issue,MACHINE_ISSUE,37.48,139.34,353.64
SCRAP-3546,WO-17579,INSP-8166,2025-08-25 12:15:07.227470312,M02,OP019,Shift A,"1/4"" Plate",LOT-1756,Surface Scratch,0,1,material defect,MATERIAL_DEFECT,80.64,139.27,0.0
SCRAP-3547,WO-17580,INSP-8167,2025-08-25 20:01:57.654529813,M05,OP010,Shift B,"3/8"" Plate",LOT-1504,Surface Scratch,0,1,Mat Defect,MATERIAL_DEFECT,56.85,106.76,0.0
SCRAP-3548,WO-17584,INSP-8171,2025-08-26 18:44:41.551942279,M03,OP014,Shift B,14ga Steel,LOT-1733,Bend Angle,1,1,equipment failure,MACHINE_ISSUE,49.32,178.23,227.55
SCRAP-3549,WO-17585,INSP-8172,2025-08-26 20:25:24.087911275,M07,OP010,Shift B,16ga Steel,LOT-1650,Burr,2,1,setup err,SETUP_ERROR,83.46,134.39,435.7
SCRAP-3550,WO-17591,INSP-8178,2025-08-27 17:11:07.453103384,M06,OP014,Shift B,Aluminum 5052,LOT-1700,Dimensional,0,1,First Article Fail,SETUP_ERROR,85.2,76.95,0.0
SCRAP-3551,WO-17592,INSP-8179,2025-08-27 19:35:50.486317267,M03,OP001,Shift B,Stainless 304,LOT-1563,Dimensional,1,1,setup err,SETUP_ERROR,37.48,149.47,186.95
SCRAP-3552,WO-17593,INSP-8180,2025-08-27 08:24:18.351317388,M06,OP015,,16ga Steel,LOT-1423,Weld Defect,2,1,Not Recorded,UNKNOWN,63.18,106.93,340.22
SCRAP-3553,WO-17595,INSP-8182,2025-08-27 11:56:08.601046263,M03,OP018,Shift A,Stainless 304,LOT-1443,Surface Scratch,0,1,equipment failure,MACHINE_ISSUE,87.02,128.2,0.0
SCRAP-3554,WO-17598,INSP-8186,2025-08-28 10:31:20.231830454,M04,OP018,Shift A,Stainless 304,LOT-1791,Bend Angle,2,1,set up error,SETUP_ERROR,61.81,170.54,464.7
SCRAP-3555,WO-17600,INSP-8189,2025-08-28 09:20:21.722609950,M05,OP013,Shift A,12ga Steel,LOT-1663,Porosity,0,1,See Notes,UNKNOWN,52.51,147.35,0.0
SCRAP-3556,WO-17603,INSP-8192,2025-08-28 18:09:45.407976954,M03,OP001,Shift B,Stainless 304,LOT-1725,Burr,1,2,Operator Error,OPERATOR_ERROR,105.39,160.13,265.52
SCRAP-3557,WO-17604,INSP-8193,2025-08-28 17:41:48.342966280,M07,OP011,Shift B,16ga Steel,LOT-1794,Dimensional,0,1,human error,OPERATOR_ERROR,35.31,166.11,0.0
SCRAP-3558,WO-17608,INSP-8198,2025-08-28 15:38:03.371973315,M07,OP007,Shift B,Stainless 304,LOT-1574,Dimensional,0,1,N/A,UNKNOWN,59.04,96.88,0.0
SCRAP-3559,WO-17612,INSP-8202,2025-08-29 20:28:51.821722761,M03,OP012,Shift B,14ga Steel,LOT-1524,Burr,7,6,Setup Error,SETUP_ERROR,90.27,149.05,1675.24
SCRAP-3560,WO-17613,INSP-8203,2025-08-29 19:41:20.199504487,M01,OP001,Shift B,16ga Steel,LOT-1704,Surface Scratch,0,1,Incoming Defect,MATERIAL_DEFECT,103.23,93.87,0.0
SCRAP-3561,WO-17619,INSP-8212,2025-08-29 21:11:00.611940710,M07,OP012,Shift B,16ga Steel,LOT-1423,Dimensional,0,1,Setup,SETUP_ERROR,62.51,123.99,0.0
SCRAP-3562,WO-17620,INSP-8213,2025-08-29 08:09:51.603593843,M05,OP004,Shift A,14ga Steel,LOT-1777,Porosity,0,1,human error,OPERATOR_ERROR,42.01,183.37,0.0
SCRAP-3563,WO-17623,INSP-8216,2025-08-29 11:54:26.301717898,M02,OP020,Shift A,Stainless 304,LOT-1572,Incorrect Material,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,104.01,95.97,0.0
SCRAP-3564,WO-17625,INSP-8218,2025-09-01 20:11:17.299462029,M02,OP003,Shift B,Stainless 304,LOT-1489,Dimensional,0,1,human error,OPERATOR_ERROR,50.65,186.12,0.0
SCRAP-3565,WO-17626,INSP-8219,2025-09-01 09:00:00.367181131,M06,OP015,Shift A,Aluminum 5052,LOT-1559,Porosity,1,2,OPERATOR_ERROR,OPERATOR_ERROR,37.02,122.43,159.45
SCRAP-3566,WO-17628,INSP-8221,2025-09-01 17:06:53.359968463,M03,OP006,Shift B,14ga Steel,LOT-1395,Dimensional,1,1,First Article Fail,SETUP_ERROR,91.9,158.93,250.83
SCRAP-3567,WO-17633,INSP-8227,2025-09-02 10:58:48.367743949,M02,OP018,Shift A,12ga Steel,LOT-1730,Dimensional,1,2,Mach Issue,MACHINE_ISSUE,52.48,76.4,128.88
SCRAP-3568,WO-17637,INSP-8232,2025-09-02 17:13:47.904945811,M05,OP012,Shift B,14ga Steel,LOT-1702,Weld Defect,1,1,human error,OPERATOR_ERROR,43.49,86.62,130.11
SCRAP-3569,WO-17645,INSP-8241,2025-09-02 11:41:11.195093264,M04,OP002,Shift A,"1/4"" Plate",LOT-1578,Bend Angle,0,1,Incoming Defect,MATERIAL_DEFECT,88.92,191.07,0.0
SCRAP-3570,WO-17646,INSP-8242,2025-09-03 18:57:58.788262689,M05,OP012,Shift B,14ga Steel,LOT-1472,Porosity,0,1,set up error,SETUP_ERROR,41.59,169.39,0.0
SCRAP-3571,WO-17649,INSP-8245,2025-09-03 17:50:18.855120931,M02,OP012,Shift B,"1/4"" Plate",LOT-1587,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,64.35,182.03,0.0
SCRAP-3572,WO-17653,INSP-8249,2025-09-03 17:57:38.337079775,M02,OP010,Shift B,Stainless 304,LOT-1736,Dimensional,0,1,Machine,MACHINE_ISSUE,68.18,197.81,0.0
SCRAP-3573,WO-17653,INSP-8250,2025-09-03 18:12:38.337079775,M02,OP010,Shift B,Stainless 304,LOT-1736,Dimensional,2,1,SETUP_ERROR,SETUP_ERROR,44.48,99.82,288.6
SCRAP-3574,WO-17654,INSP-8251,2025-09-03 18:19:25.034488334,M05,OP016,Shift B,14ga Steel,LOT-1806,Weld Defect,0,1,Mat Defect,MATERIAL_DEFECT,60.55,189.5,0.0
SCRAP-3575,WO-17655,INSP-8252,2025-09-03 10:34:31.082806606,M03,OP015,Shift A,Stainless 304,LOT-1453,Dimensional,2,1,Unknown,UNKNOWN,64.58,148.54,426.24
SCRAP-3576,WO-17656,INSP-8253,2025-09-04 17:01:44.994703213,M03,OP014,Shift B,Stainless 304,LOT-1615,Bend Angle,0,1,Machine,MACHINE_ISSUE,56.55,80.76,0.0
SCRAP-3577,WO-17659,INSP-8256,2025-09-04 19:59:52.476229780,M06,OP014,Shift B,16ga Steel,LOT-1800,Weld Defect,1,1,operator error,OPERATOR_ERROR,58.22,84.23,142.45
SCRAP-3578,WO-17661,INSP-8258,2025-09-04 09:34:57.037171719,M04,OP015,Shift A,"1/4"" Plate",LOT-1557,Bend Angle,1,1,Design Issue,DESIGN_ISSUE,70.69,85.82,156.51
SCRAP-3579,WO-17663,INSP-8260,2025-09-05 11:35:30.363937995,M04,OP019,Shift A,"1/4"" Plate",LOT-1683,Dimensional,0,1,Not Recorded,UNKNOWN,17.13,130.88,0.0
SCRAP-3580,WO-17666,INSP-8263,2025-09-05 20:11:54.897696647,M02,OP001,Shift B,16ga Steel,LOT-1321,Burr,0,1,machine issue,MACHINE_ISSUE,87.29,148.94,0.0
SCRAP-3581,WO-17667,INSP-8264,2025-09-05 16:37:39.975425653,M04,OP008,Shift B,"1/4"" Plate",LOT-1561,Dimensional,0,1,Operator Error,OPERATOR_ERROR,51.09,120.91,0.0
SCRAP-3582,WO-17668,INSP-8265,2025-09-05 16:51:22.204438227,M01,OP016,Shift B,16ga Steel,LOT-1419,Dimensional,0,1,equipment failure,MACHINE_ISSUE,87.98,111.78,0.0
SCRAP-3583,WO-17670,INSP-8267,2025-09-05 10:36:27.435104464,M01,OP020,,12ga Steel,LOT-1701,Incorrect Material,0,1,material defect,MATERIAL_DEFECT,81.12,125.66,0.0
SCRAP-3584,WO-17672,INSP-8269,2025-09-05 16:45:34.555755720,M06,OP001,Shift B,Aluminum 5052,LOT-1497,Weld Defect,0,1,equipment failure,MACHINE_ISSUE,48.4,142.49,0.0
SCRAP-3585,WO-17672,INSP-8270,2025-09-05 17:29:34.555755720,M06,OP001,Shift B,Aluminum 5052,LOT-1497,Weld Defect,0,1,First Article Fail,SETUP_ERROR,49.93,134.06,0.0
SCRAP-3586,WO-17673,INSP-8271,2025-09-05 18:20:43.613411737,M03,OP003,Shift B,14ga Steel,LOT-1680,Surface Scratch,1,1,equipment failure,MACHINE_ISSUE,80.7,84.08,164.78
SCRAP-3587,WO-17674,INSP-8272,2025-09-05 11:33:41.823805039,M03,OP015,Shift A,Stainless 304,LOT-1582,Burr,0,1,machine issue,MACHINE_ISSUE,29.36,180.49,0.0
SCRAP-3588,WO-17675,INSP-8273,2025-09-05 18:31:10.655483481,M04,OP008,Shift B,Stainless 304,LOT-1772,Dimensional,0,1,Operator Error,OPERATOR_ERROR,83.69,90.81,0.0
SCRAP-3589,WO-17677,INSP-8275,2025-09-08 08:25:11.892208161,M07,OP004,Shift A,16ga Steel,LOT-1650,Dimensional,2,2,Machine,MACHINE_ISSUE,84.27,198.53,565.6
SCRAP-3590,WO-17680,INSP-8278,2025-09-08 11:26:06.692096514,M03,OP004,Shift A,14ga Steel,LOT-1450,Bend Angle,1,1,Mach Issue,MACHINE_ISSUE,41.94,184.09,226.03
SCRAP-3591,WO-17682,INSP-8280,2025-09-08 19:40:35.452762489,M06,OP007,Shift B,16ga Steel,LOT-1442,Dimensional,1,1,,UNKNOWN,50.18,75.73,125.91
SCRAP-3592,WO-17683,INSP-8281,2025-09-08 16:35:08.277671607,M03,OP012,Shift B,14ga Steel,LOT-1680,Bend Angle,2,2,drawing error,DESIGN_ISSUE,89.57,173.0,525.14
SCRAP-3593,WO-17685,INSP-8283,2025-09-09 09:05:06.630159554,M02,OP004,Shift A,12ga Steel,LOT-1425,Dimensional,0,1,Machine,MACHINE_ISSUE,45.82,132.57,0.0
SCRAP-3594,WO-17686,INSP-8284,2025-09-09 09:37:07.043345826,M02,OP020,Shift A,12ga Steel,LOT-1534,Surface Scratch,0,1,Operator Error,OPERATOR_ERROR,37.69,136.03,0.0
SCRAP-3595,WO-17689,INSP-8287,2025-09-09 09:54:02.527257219,M01,OP005,Shift A,Aluminum 5052,LOT-1700,Burr,0,1,Setup,SETUP_ERROR,53.34,159.12,0.0
SCRAP-3596,WO-17691,INSP-8289,2025-09-09 17:23:38.730058711,M03,OP007,Shift B,14ga Steel,LOT-1797,Bend Angle,4,3,Operator Error,OPERATOR_ERROR,21.62,164.1,742.88
SCRAP-3597,WO-17693,INSP-8291,2025-09-09 19:02:22.654968315,M05,OP003,Shift B,Stainless 304,LOT-1479,Dimensional,0,1,Mach Issue,MACHINE_ISSUE,62.06,92.61,0.0
SCRAP-3598,WO-17694,INSP-8292,2025-09-09 09:15:56.064158148,M04,OP019,,"1/4"" Plate",LOT-1465,Dimensional,1,1,set up error,SETUP_ERROR,41.65,81.67,123.32
SCRAP-3599,WO-17695,INSP-8293,2025-09-09 13:25:41.368869382,M02,OP015,Shift A,16ga Steel,LOT-1759,Dimensional,0,1,Setup,SETUP_ERROR,60.75,189.53,0.0
SCRAP-3600,WO-17696,INSP-8294,2025-09-09 17:45:56.245793261,M03,OP007,Shift B,Stainless 304,LOT-1582,Burr,0,1,Mach Issue,MACHINE_ISSUE,27.38,135.76,0.0
SCRAP-3601,WO-17697,INSP-8295,2025-09-09 20:53:35.410419144,M07,OP003,Shift B,16ga Steel,LOT-1799,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,56.81,75.36,0.0
SCRAP-3602,WO-17700,INSP-8298,2025-09-10 17:03:19.309780051,M06,OP007,Shift B,16ga Steel,LOT-1704,Porosity,3,1,MACHINE_ISSUE,MACHINE_ISSUE,73.15,178.81,755.88
SCRAP-3603,WO-17701,INSP-8299,2025-09-10 17:21:21.739848069,M07,OP012,Shift B,16ga Steel,LOT-1747,Dimensional,2,2,,UNKNOWN,33.11,154.01,374.24
SCRAP-3604,WO-17702,INSP-8300,2025-09-10 19:16:36.889940965,M07,OP003,Shift B,16ga Steel,LOT-1799,Bend Angle,0,1,Machine Issue,MACHINE_ISSUE,78.36,132.42,0.0
SCRAP-3605,WO-17707,INSP-8305,2025-09-10 08:27:33.629043408,M07,OP018,Shift A,Stainless 304,LOT-1774,Dimensional,0,1,bad material,MATERIAL_DEFECT,61.71,198.98,0.0
SCRAP-3606,WO-17709,INSP-8307,2025-09-11 09:09:08.194295132,M07,OP009,,"3/8"" Plate",LOT-1705,Dimensional,1,2,SETUP_ERROR,SETUP_ERROR,64.92,185.68,250.6
SCRAP-3607,WO-17709,INSP-8308,2025-09-11 09:15:08.194295132,M07,OP009,,"3/8"" Plate",LOT-1705,Dimensional,4,1,Operator Error,OPERATOR_ERROR,49.58,193.16,970.96
SCRAP-3608,WO-17711,INSP-8310,2025-09-11 17:10:07.261922788,M06,OP016,Shift B,14ga Steel,LOT-1495,Porosity,0,1,operator error,OPERATOR_ERROR,53.09,131.58,0.0
SCRAP-3609,WO-17713,INSP-8312,2025-09-11 18:03:12.146984631,M03,OP008,Shift B,14ga Steel,LOT-1628,Burr,0,1,Operator,OPERATOR_ERROR,70.42,142.78,0.0
SCRAP-3610,WO-17715,INSP-8314,2025-09-11 19:32:42.252448681,M05,OP007,Shift B,Aluminum 5052,LOT-1552,Porosity,2,1,op err,OPERATOR_ERROR,78.72,82.36,322.16
SCRAP-3611,WO-17717,INSP-8316,2025-09-11 09:30:22.913217647,M06,OP004,Shift A,Stainless 304,LOT-1482,Porosity,0,1,Mat Defect,MATERIAL_DEFECT,84.82,82.38,0.0
SCRAP-3612,WO-17718,INSP-8317,2025-09-11 19:42:54.131599950,M05,OP012,Shift B,"3/8"" Plate",LOT-1785,Weld Defect,1,1,Unknown,UNKNOWN,45.15,180.48,225.63
SCRAP-3613,WO-17719,INSP-8318,2025-09-12 08:37:56.585326228,M01,OP017,Shift A,Aluminum 5052,LOT-1744,Surface Scratch,2,1,UNKNOWN,UNKNOWN,87.26,114.37,403.26
SCRAP-3614,WO-17720,INSP-8319,2025-09-12 11:29:40.794560731,M01,OP015,Shift A,16ga Steel,LOT-1416,Surface Scratch,1,1,MACHINE_ISSUE,MACHINE_ISSUE,35.49,177.12,212.61
SCRAP-3615,WO-17721,INSP-8320,2025-09-12 08:57:45.321991247,M06,OP019,Shift A,Aluminum 5052,LOT-1590,Weld Defect,1,1,machine issue,MACHINE_ISSUE,19.38,80.48,99.86
SCRAP-3616,WO-17723,INSP-8322,2025-09-12 19:09:23.248166422,M03,OP001,Shift B,Stainless 304,LOT-1636,Bend Angle,1,1,First Article Fail,SETUP_ERROR,52.52,75.58,128.1
SCRAP-3617,WO-17723,INSP-8323,2025-09-12 19:27:23.248166422,M03,OP001,Shift B,Stainless 304,LOT-1636,Bend Angle,1,1,set up error,SETUP_ERROR,51.47,184.66,236.13
SCRAP-3618,WO-17724,INSP-8324,2025-09-12 10:48:54.316857144,M03,OP018,Shift A,Stainless 304,LOT-1440,Bend Angle,1,1,Setup Error,SETUP_ERROR,41.01,111.63,152.64
SCRAP-3619,WO-17728,INSP-8329,2025-09-12 17:23:12.923084214,M01,OP014,Shift B,Aluminum 5052,LOT-1750,Burr,1,1,Setup Error,SETUP_ERROR,32.43,126.65,159.08
SCRAP-3620,WO-17729,INSP-8330,2025-09-12 17:30:14.063488106,M05,OP012,Shift B,16ga Steel,LOT-1639,Porosity,1,1,machine issue,MACHINE_ISSUE,67.56,91.44,159.0
SCRAP-3621,WO-17730,INSP-8331,2025-09-12 12:03:10.471910371,M06,OP020,Shift A,Aluminum 5052,LOT-1750,Weld Defect,0,1,Machine,MACHINE_ISSUE,29.47,166.59,0.0
SCRAP-3622,WO-17736,INSP-8337,2025-09-15 10:33:16.905091848,M04,OP020,Shift A,"3/8"" Plate",LOT-1551,Bend Angle,1,1,equipment failure,MACHINE_ISSUE,38.55,134.27,172.82
SCRAP-3623,WO-17740,INSP-8342,2025-09-15 16:49:31.267629368,M04,OP014,Shift B,Stainless 304,LOT-1484,Dimensional,1,1,Op Error,OPERATOR_ERROR,57.85,165.67,223.52
SCRAP-3624,WO-17744,INSP-8346,2025-09-16 09:11:49.006460250,M06,OP015,Shift A,Aluminum 5052,LOT-1606,Dimensional,1,1,machine issue,MACHINE_ISSUE,44.58,171.84,216.42
SCRAP-3625,WO-17748,INSP-8350,2025-09-16 18:03:24.108107729,M01,OP016,Shift B,Aluminum 5052,LOT-1638,Burr,0,1,Incoming Defect,MATERIAL_DEFECT,35.01,133.53,0.0
SCRAP-3626,WO-17753,INSP-8355,2025-09-16 08:17:57.110739851,M06,OP009,,16ga Steel,LOT-1794,Weld Defect,1,1,Op Error,OPERATOR_ERROR,43.09,170.49,213.58
SCRAP-3627,WO-17753,INSP-8356,2025-09-16 08:54:57.110739851,M06,OP009,,16ga Steel,LOT-1794,Weld Defect,1,1,set up error,SETUP_ERROR,38.2,141.24,179.44
SCRAP-3628,WO-17755,INSP-8358,2025-09-17 19:24:43.680809136,M04,OP011,Shift B,12ga Steel,LOT-1474,Burr,1,1,N/A,UNKNOWN,58.8,168.17,226.97
SCRAP-3629,WO-17757,INSP-8360,2025-09-17 17:07:09.749994922,M03,OP008,Shift B,Stainless 304,LOT-1540,Bend Angle,1,1,N/A,UNKNOWN,70.08,186.37,256.45
SCRAP-3630,WO-17758,INSP-8361,2025-09-17 11:19:13.542017360,M05,OP013,,Stainless 304,LOT-1822,Weld Defect,0,1,Incoming Defect,MATERIAL_DEFECT,116.91,114.74,0.0
SCRAP-3631,WO-17760,INSP-8363,2025-09-17 11:41:29.447901514,M01,OP009,Shift A,12ga Steel,LOT-1518,Surface Scratch,1,1,,UNKNOWN,63.81,189.38,253.19
SCRAP-3632,WO-17763,INSP-8366,2025-09-17 07:33:42.421857439,M01,OP005,Shift A,Aluminum 5052,LOT-1827,Surface Scratch,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,78.61,130.54,0.0
SCRAP-3633,WO-17764,INSP-8367,2025-09-17 19:42:16.748600743,M07,OP008,Shift B,Stainless 304,LOT-1710,Dimensional,0,1,machine issue,MACHINE_ISSUE,62.24,116.95,0.0
SCRAP-3634,WO-17764,INSP-8368,2025-09-17 19:49:16.748600743,M07,OP008,Shift B,Stainless 304,LOT-1710,Dimensional,0,1,OPERATOR_ERROR,OPERATOR_ERROR,68.68,166.15,0.0
SCRAP-3635,WO-17765,INSP-8369,2025-09-17 08:20:02.986022238,M04,OP005,,12ga Steel,LOT-1769,Bend Angle,0,1,machine issue,MACHINE_ISSUE,28.47,170.71,0.0
SCRAP-3636,WO-17770,INSP-8375,2025-09-18 09:20:10.061706804,M01,OP005,Shift A,Aluminum 5052,LOT-1700,Dimensional,0,1,SETUP_ERROR,SETUP_ERROR,68.22,78.44,0.0
SCRAP-3637,WO-17771,INSP-8376,2025-09-18 19:27:54.502256498,M05,OP014,Shift B,12ga Steel,LOT-1600,Dimensional,0,1,drawing error,DESIGN_ISSUE,37.43,85.42,0.0
SCRAP-3638,WO-17782,INSP-8387,2025-09-19 14:05:24.611441371,M07,OP013,Shift A,"3/8"" Plate",LOT-1373,Burr,0,1,,UNKNOWN,38.97,198.29,0.0
SCRAP-3639,WO-17784,INSP-8389,2025-09-19 16:55:48.596476745,M06,OP008,Shift B,"3/8"" Plate",LOT-1642,Weld Defect,1,1,Machine,MACHINE_ISSUE,101.13,130.65,231.78
SCRAP-3640,WO-17787,INSP-8392,2025-09-19 17:01:16.743985098,M05,OP010,Shift B,14ga Steel,LOT-1715,Weld Defect,1,1,Mach Issue,MACHINE_ISSUE,45.78,77.97,123.75
SCRAP-3641,WO-17789,INSP-8394,2025-09-22 09:06:18.120912885,M05,OP005,Shift A,14ga Steel,LOT-1824,Surface Scratch,0,1,Unknown,UNKNOWN,35.71,189.99,0.0
SCRAP-3642,WO-17790,INSP-8395,2025-09-22 20:14:21.174559906,M01,OP010,Shift B,12ga Steel,LOT-1506,Burr,0,1,Machine Issue,MACHINE_ISSUE,80.26,186.62,0.0
SCRAP-3643,WO-17793,INSP-8398,2025-09-22 08:28:31.107237109,M01,OP009,Shift A,Aluminum 5052,LOT-1509,Surface Scratch,2,1,MATERIAL_DEFECT,MATERIAL_DEFECT,38.12,174.24,424.72
SCRAP-3644,WO-17794,INSP-8399,2025-09-22 19:15:48.979423626,M06,OP007,Shift B,Aluminum 5052,LOT-1592,Porosity,0,1,OPERATOR_ERROR,OPERATOR_ERROR,45.09,169.94,0.0
SCRAP-3645,WO-17796,INSP-8401,2025-09-22 11:18:34.429537868,M07,OP019,,"3/8"" Plate",LOT-1571,Dimensional,0,1,Operator Error,OPERATOR_ERROR,51.62,101.82,0.0
SCRAP-3646,WO-17802,INSP-8407,2025-09-22 16:43:35.652380984,M05,OP008,Shift B,12ga Steel,LOT-1778,Weld Defect,2,1,Setup,SETUP_ERROR,49.74,174.74,448.96
SCRAP-3647,WO-17806,INSP-8412,2025-09-23 08:55:10.318751687,M06,OP015,Shift A,Aluminum 5052,LOT-1573,Weld Defect,0,1,Op Error,OPERATOR_ERROR,35.23,152.2,0.0
SCRAP-3648,WO-17807,INSP-8413,2025-09-23 18:24:35.120460762,M02,OP007,Shift B,12ga Steel,LOT-1632,Burr,2,1,Operator Error,OPERATOR_ERROR,88.51,87.49,352.0
SCRAP-3649,WO-17807,INSP-8414,2025-09-23 18:33:35.120460762,M02,OP007,Shift B,12ga Steel,LOT-1632,Burr,2,1,First Article Fail,SETUP_ERROR,66.63,143.84,420.94
SCRAP-3650,WO-17815,INSP-8422,2025-09-24 11:33:24.921941271,M06,OP020,,Stainless 304,LOT-1710,Weld Defect,0,1,Machine,MACHINE_ISSUE,74.79,155.49,0.0
SCRAP-3651,WO-17817,INSP-8424,2025-09-24 18:38:37.640152310,M06,OP011,Shift B,Stainless 304,LOT-1540,Weld Defect,1,1,Machine,MACHINE_ISSUE,30.86,76.22,107.08
SCRAP-3652,WO-17818,INSP-8425,2025-09-24 18:40:00.731298599,M04,OP012,Shift B,Stainless 304,LOT-1443,Dimensional,4,4,First Article Fail,SETUP_ERROR,115.35,171.61,1147.84
SCRAP-3653,WO-17820,INSP-8427,2025-09-24 20:07:11.083284195,M07,OP003,Shift B,16ga Steel,LOT-1459,Dimensional,0,1,DESIGN_ISSUE,DESIGN_ISSUE,40.22,109.68,0.0
