inspection_id,work_order_id,inspection_date,inspector_id,quantity_inspected,quantity_passed,quantity_failed,defect_code_raw,defect_code_clean,disposition,notes
INSP-7916,WO-17345,2025-07-28 18:50:27.882340287,OP017,19,19,0,OK,None,Pass,
INSP-7917,WO-17346,2025-07-28 09:57:10.013297236,OP003,21,19,2,Gas Pocket,Porosity,Rework,
INSP-7918,WO-17347,2025-07-28 18:04:56.181035325,OP015,18,18,0,None,None,Pass,
INSP-7919,WO-17348,2025-07-28 10:36:58.303003170,OP016,12,9,3,DIMENSIONAL,Dimensional,Use-As-Is,
INSP-7920,WO-17349,2025-07-29 10:47:37.932610114,OP007,17,15,2,Surface Scratch,Surface Scratch,Rework,
INSP-7921,WO-17350,2025-07-29 15:48:37.726805798,OP003,24,24,0,OK,None,Pass,
INSP-7922,WO-17350,2025-07-29 16:08:37.726805798,OP003,24,24,0,OK,None,Pass,
INSP-7923,WO-17351,2025-07-29 10:56:06.783056884,OP019,16,16,0,OK,None,Pass,Chair close themselves follow time appear memory keep.
INSP-7924,WO-17352,2025-07-29 18:08:05.217977689,OP001,9,8,1,Gas Pocket,Porosity,Scrap,Force matter bring nice help history listen.
INSP-7925,WO-17353,2025-07-29 10:43:00.458277058,OP008,11,11,0,No Defect,None,Pass,
INSP-7926,WO-17353,2025-07-29 11:01:00.458277058,OP008,11,11,0,No Defect,None,Pass,
INSP-7927,WO-17354,2025-07-29 08:03:06.487346285,OP002,11,11,0,No Defect,None,Pass,Stuff first back painting degree.
INSP-7928,WO-17355,2025-07-29 11:21:02.668693681,OP004,16,15,1,Bur,Burr,Rework,
INSP-7929,WO-17356,2025-07-29 08:31:55.081898406,OP005,19,16,3,Dimension Error,Dimensional,Rework,Watch street represent style.
INSP-7930,WO-17357,2025-07-29 09:57:21.080602513,OP003,18,16,2,dim.,Dimensional,Scrap,
INSP-7931,WO-17358,2025-07-29 20:11:48.006626581,OP009,24,23,1,Bend Angle,Bend Angle,Scrap,
INSP-7932,WO-17359,2025-07-29 11:34:07.781903084,OP008,18,17,1,Out of Angle,Bend Angle,Rework,
INSP-7933,WO-17360,2025-07-29 08:17:54.746417523,OP003,12,11,1,Bur,Burr,Scrap,
INSP-7934,WO-17361,2025-07-29 10:34:47.865786902,OP004,22,22,0,PASS,None,Pass,
INSP-7935,WO-17362,2025-07-29 17:14:18.248405650,OP001,18,18,0,NONE,None,Pass,
INSP-7936,WO-17363,2025-07-30 21:17:56.226684645,OP013,7,6,1,WELD,Weld Defect,Rework,Kid reason economy build tonight present concern.
INSP-7937,WO-17364,2025-07-30 20:11:19.054254598,OP019,5,5,0,No Defect,None,Pass,
INSP-7938,WO-17365,2025-07-30 17:08:33.091320184,OP002,9,9,0,OK,None,Pass,
INSP-7939,WO-17366,2025-07-30 18:42:20.155865228,OP006,11,10,1,Out of Angle,Bend Angle,Scrap,
INSP-7940,WO-17367,2025-07-30 11:55:22.356072149,OP004,7,7,0,,None,Pass,
INSP-7941,WO-17368,2025-07-30 17:53:32.317682363,OP004,20,20,0,NONE,None,Pass,
INSP-7942,WO-17369,2025-07-30 15:47:50.773691937,OP001,7,5,2,Dimentional,Dimensional,Scrap,
INSP-7943,WO-17370,2025-07-30 17:49:48.789583211,OP019,12,11,1,Sharp Burr,Burr,Scrap,
INSP-7944,WO-17371,2025-07-30 20:41:16.641757584,OP015,16,15,1,Bur,Burr,Scrap,Talk side generation interest pay then.
INSP-7945,WO-17372,2025-07-30 11:38:36.592949636,OP007,20,20,0,Pass,None,Pass,
INSP-7946,WO-17373,2025-07-30 10:56:34.977823457,OP018,11,11,0,None,None,Pass,
INSP-7947,WO-17374,2025-07-31 18:08:04.484071612,OP017,15,15,0,No Defect,None,Pass,
INSP-7948,WO-17375,2025-07-31 16:15:07.302070708,OP006,23,23,0,PASS,None,Pass,
INSP-7949,WO-17376,2025-07-31 19:21:04.207290855,OP001,21,21,0,NONE,None,Pass,
INSP-7950,WO-17377,2025-07-31 11:19:36.854958740,OP019,17,16,1,Porosity,Porosity,Scrap,Him condition section action kind.
INSP-7951,WO-17378,2025-07-31 18:04:29.978915632,OP019,20,19,1,Scr,Surface Scratch,Rework,Crime only foreign treat trouble me actually.
INSP-7952,WO-17379,2025-07-31 19:49:25.336738036,OP001,22,22,0,none,None,Pass,
INSP-7953,WO-17380,2025-07-31 18:18:35.690055021,OP020,24,23,1,Dimensional,Dimensional,Rework,
INSP-7954,WO-17381,2025-07-31 19:50:36.696056331,OP019,16,16,0,None,None,Pass,
INSP-7955,WO-17382,2025-07-31 15:58:21.602447028,OP019,12,9,3,Dimensional,Dimensional,Rework,Almost ever long analysis receive.
INSP-7956,WO-17383,2025-07-31 10:52:16.220332515,OP013,16,15,1,Scratch,Surface Scratch,Scrap,
INSP-7957,WO-17384,2025-07-31 09:25:20.387720610,OP016,22,21,1,Bend Angle,Bend Angle,Rework,
INSP-7958,WO-17385,2025-07-31 10:46:23.167925916,OP019,6,6,0,OK,None,Pass,
INSP-7959,WO-17386,2025-07-31 18:28:09.087231518,OP009,16,15,1,Dimentional,Dimensional,Rework,
INSP-7960,WO-17387,2025-07-31 16:17:44.458619059,OP004,11,8,3,Dimentional,Dimensional,Scrap,
INSP-7961,WO-17388,2025-07-31 17:49:03.416420417,OP002,14,14,0,Pass,None,Pass,Ever arm occur air responsibility.
INSP-7962,WO-17389,2025-08-01 20:19:06.866751716,OP011,7,7,0,None,None,Pass,
INSP-7963,WO-17390,2025-08-01 18:53:13.639268988,OP018,18,17,1,Sharp Edge,Burr,Rework,
INSP-7964,WO-17391,2025-08-01 21:15:27.119134857,OP001,14,14,0,NONE,None,Pass,
INSP-7965,WO-17392,2025-08-01 07:59:14.604257002,OP015,15,14,1,SCRATCH,Surface Scratch,Rework,Young place make list themselves seek space.
INSP-7966,WO-17393,2025-08-01 07:21:55.609549879,OP020,13,13,0,OK,None,Pass,Hard party require.
INSP-7967,WO-17394,2025-08-01 11:45:43.769976094,OP003,5,5,0,OK,None,Pass,That capital information suffer.
INSP-7968,WO-17395,2025-08-01 17:17:13.751402281,OP007,10,10,0,Pass,None,Pass,
INSP-7969,WO-17396,2025-08-01 18:12:50.911862729,OP008,21,20,1,POROSITY,Porosity,Scrap,
INSP-7970,WO-17396,2025-08-01 18:33:50.911862729,OP008,21,20,1,POROSITY,Porosity,Scrap,
INSP-7971,WO-17397,2025-08-01 10:13:07.641135572,OP008,19,16,3,Out of Angle,Bend Angle,Scrap,Kitchen report fire teach.
INSP-7972,WO-17398,2025-08-01 19:33:37.496679940,OP010,21,20,1,scrach,Surface Scratch,Scrap,
INSP-7973,WO-17399,2025-08-01 11:04:35.232315591,OP002,6,6,0,PASS,None,Pass,
INSP-7974,WO-17399,2025-08-01 11:45:35.232315591,OP002,6,4,2,PASS,None,Pass,
INSP-7975,WO-17400,2025-08-01 18:14:55.540489140,OP017,22,22,0,OK,None,Pass,
INSP-7976,WO-17401,2025-08-01 10:44:06.434783512,OP003,14,12,2,Gas Pocket,Porosity,Scrap,
INSP-7977,WO-17402,2025-08-01 07:58:00.426151155,OP013,19,18,1,DIMENSIONAL,Dimensional,Scrap,
INSP-7978,WO-17403,2025-08-02 18:38:40.348921309,OP001,10,10,0,Pass,None,Pass,
INSP-7979,WO-17404,2025-08-02 10:48:23.409319355,OP012,9,9,0,None,None,Pass,Work create pass admit student.
INSP-7980,WO-17404,2025-08-02 11:06:23.409319355,OP012,9,9,0,None,None,Pass,Work create pass admit student.
INSP-7981,WO-17405,2025-08-02 16:44:59.006845565,OP013,19,19,0,No Defect,None,Pass,Today college worry reveal hand add.
INSP-7982,WO-17406,2025-08-02 18:18:18.525545231,OP016,10,10,0,Pass,None,Pass,
INSP-7983,WO-17407,2025-08-02 16:40:35.642197372,OP015,9,8,1,SCRATCH,Surface Scratch,Rework,Indicate property article cover seven challenge.
INSP-7984,WO-17408,2025-08-02 08:06:16.227295876,OP011,7,7,0,No Defect,None,Pass,
INSP-7985,WO-17409,2025-08-02 09:04:14.609476339,OP013,6,6,0,None,None,Pass,
INSP-7986,WO-17410,2025-08-02 09:20:52.737177594,OP007,6,6,0,none,None,Pass,
INSP-7987,WO-17411,2025-08-04 19:56:42.107772283,OP005,24,24,0,No Defect,None,Pass,
INSP-7988,WO-17412,2025-08-04 10:51:02.366601291,OP016,19,19,0,PASS,None,Pass,
INSP-7989,WO-17413,2025-08-04 19:53:38.778704357,OP006,11,9,2,SCRATCH,Surface Scratch,Scrap,
INSP-7990,WO-17414,2025-08-04 18:45:22.503574397,OP017,25,23,2,Sharp Edge,Burr,Rework,
INSP-7991,WO-17415,2025-08-04 09:09:35.337013194,OP010,15,15,0,,None,Pass,
INSP-7992,WO-17416,2025-08-04 10:12:43.291741513,OP012,8,8,0,,None,Pass,
INSP-7993,WO-17417,2025-08-04 18:46:26.809048262,OP009,8,8,0,none,None,Pass,
INSP-7994,WO-17418,2025-08-04 17:10:11.888906346,OP020,7,7,0,Pass,None,Pass,Base kitchen every cup measure.
INSP-7995,WO-17419,2025-08-05 18:51:46.222804089,OP007,19,18,1,SCRATCH,Surface Scratch,Scrap,
INSP-7996,WO-17420,2025-08-05 09:45:11.555330579,OP003,17,17,0,OK,None,Pass,
INSP-7997,WO-17421,2025-08-05 10:34:35.243001137,OP015,7,7,0,,None,Pass,
INSP-7998,WO-17422,2025-08-05 18:54:54.761136480,OP001,18,18,0,No Defect,None,Pass,Play success wait find.
INSP-7999,WO-17423,2025-08-05 11:21:11.549681217,OP006,24,24,0,PASS,None,Pass,
INSP-8000,WO-17424,2025-08-05 08:34:47.249004640,OP018,25,23,2,dim.,Dimensional,Rework,
INSP-8001,WO-17425,2025-08-05 18:35:55.958186987,OP006,14,14,0,None,None,Pass,
INSP-8002,WO-17426,2025-08-05 10:35:27.799992057,OP016,8,8,0,OK,None,Pass,
INSP-8003,WO-17427,2025-08-05 15:49:48.700022139,OP014,18,18,0,Pass,None,Pass,Go game nothing recent not leg break.
INSP-8004,WO-17428,2025-08-05 12:10:24.763327801,OP003,22,21,1,DIMENSIONAL,Dimensional,Scrap,
INSP-8005,WO-17429,2025-08-05 09:46:01.758451008,OP020,5,5,0,PASS,None,Pass,
INSP-8006,WO-17430,2025-08-05 11:41:19.733599845,OP017,14,14,0,,None,Pass,
INSP-8007,WO-17431,2025-08-05 11:29:31.827164785,OP014,9,9,0,None,None,Pass,
INSP-8008,WO-17432,2025-08-05 07:17:48.039776964,OP012,11,11,0,No Defect,None,Pass,
INSP-8009,WO-17433,2025-08-06 15:48:53.678465568,OP011,23,23,0,Pass,None,Pass,
INSP-8010,WO-17434,2025-08-06 09:30:40.060602676,OP005,7,7,0,OK,None,Pass,
INSP-8011,WO-17435,2025-08-06 09:25:37.652679310,OP020,22,20,2,bend angle,Bend Angle,Rework,
INSP-8012,WO-17436,2025-08-06 12:06:23.071715504,OP011,22,22,0,NONE,None,Pass,
INSP-8013,WO-17437,2025-08-06 15:26:32.093035870,OP006,13,13,0,PASS,None,Pass,
INSP-8014,WO-17438,2025-08-06 18:38:07.881315150,OP003,25,23,2,Dimentional,Dimensional,Scrap,
INSP-8015,WO-17438,2025-08-06 19:14:07.881315150,OP003,25,23,2,Dimentional,Dimensional,Scrap,
INSP-8016,WO-17439,2025-08-07 10:57:11.768031338,OP015,10,10,0,PASS,None,Pass,
INSP-8017,WO-17440,2025-08-07 10:01:18.501051095,OP020,16,15,1,Weld Defect,Weld Defect,Scrap,
INSP-8018,WO-17441,2025-08-07 11:14:50.648429226,OP014,14,13,1,Bur,Burr,Rework,
INSP-8019,WO-17442,2025-08-07 11:02:43.995954940,OP017,18,18,0,None,None,Pass,
INSP-8020,WO-17443,2025-08-07 20:14:32.939851399,OP019,20,18,2,Gas Pocket,Porosity,Rework,
INSP-8021,WO-17444,2025-08-07 17:51:25.431456545,OP004,22,22,0,No Defect,None,Pass,
INSP-8022,WO-17445,2025-08-07 10:14:41.488934728,OP017,15,14,1,weld defect,Weld Defect,Scrap,
INSP-8023,WO-17446,2025-08-07 09:10:32.808299880,OP001,24,23,1,scrach,Surface Scratch,Scrap,
INSP-8024,WO-17447,2025-08-07 19:15:25.305503234,OP014,18,18,0,OK,None,Pass,
INSP-8025,WO-17448,2025-08-08 17:33:37.065019431,OP018,24,23,1,dimensional,Dimensional,Scrap,
INSP-8026,WO-17449,2025-08-08 21:07:53.265893994,OP005,23,22,1,sharp edge,Burr,Rework,
INSP-8027,WO-17450,2025-08-08 12:50:47.856344987,OP006,17,17,0,PASS,None,Pass,
INSP-8028,WO-17451,2025-08-08 16:31:57.450615316,OP003,14,12,2,DIMENSIONAL,Dimensional,Scrap,Consumer beat fish phone.
INSP-8029,WO-17452,2025-08-08 17:03:00.808551319,OP017,22,21,1,weld defect,Weld Defect,Scrap,
INSP-8030,WO-17453,2025-08-08 12:39:51.519303563,OP011,18,17,1,BURR,Burr,Use-As-Is,
INSP-8031,WO-17453,2025-08-08 13:15:51.519303563,OP011,18,17,1,BURR,Burr,Use-As-Is,
INSP-8032,WO-17454,2025-08-08 18:43:32.907032839,OP002,12,11,1,Dimension Error,Dimensional,Scrap,Short small design.
INSP-8033,WO-17455,2025-08-08 18:59:28.126837902,OP015,22,18,4,Sharp Edge,Burr,Rework,
INSP-8034,WO-17456,2025-08-08 19:37:46.616344581,OP009,10,9,1,Wrong Mat,Incorrect Material,Scrap,
INSP-8035,WO-17457,2025-08-08 12:47:05.281962629,OP008,18,18,0,Pass,None,Pass,
INSP-8036,WO-17458,2025-08-08 10:32:07.058265817,OP016,14,14,0,No Defect,None,Pass,Least theory wall film race wall.
INSP-8037,WO-17459,2025-08-11 17:23:34.239220295,OP020,6,6,0,,None,Pass,
INSP-8038,WO-17460,2025-08-11 17:56:08.695009356,OP014,10,10,0,none,None,Pass,Section scene financial here expert.
INSP-8039,WO-17461,2025-08-11 12:50:06.816359805,OP003,8,8,0,none,None,Pass,
INSP-8040,WO-17462,2025-08-11 09:37:29.485490454,OP020,16,15,1,Scratch,Surface Scratch,Rework,Cell firm difficult could third.
INSP-8041,WO-17463,2025-08-11 08:23:27.225953599,OP011,25,23,2,Angle Error,Bend Angle,Scrap,
INSP-8042,WO-17464,2025-08-11 11:01:32.149089279,OP006,21,20,1,Dimension Error,Dimensional,Rework,
INSP-8043,WO-17465,2025-08-11 16:43:45.442631149,OP016,7,7,0,Pass,None,Pass,
INSP-8044,WO-17466,2025-08-11 16:13:15.036571341,OP014,11,10,1,Out of Angle,Bend Angle,Rework,
INSP-8045,WO-17467,2025-08-11 08:55:35.417122755,OP010,23,22,1,SCRATCH,Surface Scratch,Rework,
INSP-8046,WO-17468,2025-08-11 18:20:24.636766320,OP014,16,16,0,OK,None,Pass,
INSP-8047,WO-17469,2025-08-11 08:40:23.481310346,OP007,25,24,1,surface scr,Surface Scratch,Scrap,
INSP-8048,WO-17470,2025-08-12 10:59:34.966860345,OP006,5,5,0,PASS,None,Pass,
INSP-8049,WO-17471,2025-08-12 17:30:32.187359841,OP005,21,21,0,,None,Pass,
INSP-8050,WO-17472,2025-08-12 17:58:32.370938857,OP006,10,9,1,Sharp Burr,Burr,Rework,
INSP-8051,WO-17472,2025-08-12 18:15:32.370938857,OP006,10,9,1,Sharp Burr,Burr,Rework,
INSP-8052,WO-17473,2025-08-12 09:34:49.753821247,OP010,19,19,0,PASS,None,Pass,Without else keep begin.
INSP-8053,WO-17474,2025-08-12 19:16:34.104067898,OP020,10,10,0,None,None,Pass,
INSP-8054,WO-17475,2025-08-12 09:03:35.400650231,OP009,15,15,0,No Defect,None,Pass,
INSP-8055,WO-17476,2025-08-12 08:59:42.855142630,OP007,7,7,0,Pass,None,Pass,
INSP-8056,WO-17477,2025-08-13 12:08:13.244945201,OP017,12,12,0,PASS,None,Pass,Official give politics last piece story.
INSP-8057,WO-17477,2025-08-13 12:10:13.244945201,OP017,12,12,0,PASS,None,Pass,Official give politics last piece story.
INSP-8058,WO-17478,2025-08-13 12:46:47.924041837,OP005,14,12,2,sharp edge,Burr,Scrap,
INSP-8059,WO-17479,2025-08-13 18:19:59.755979341,OP002,15,15,0,None,None,Pass,
INSP-8060,WO-17480,2025-08-13 19:33:18.506356486,OP001,16,16,0,NONE,None,Pass,
INSP-8061,WO-17481,2025-08-13 07:57:57.892485184,OP012,10,10,0,NONE,None,Pass,
INSP-8062,WO-17482,2025-08-13 08:16:52.486152401,OP011,13,12,1,Weld Defect,Weld Defect,Rework,
INSP-8063,WO-17483,2025-08-13 18:34:45.182057432,OP002,19,18,1,DIMENSIONAL,Dimensional,Rework,
INSP-8064,WO-17484,2025-08-13 07:59:22.334792209,OP012,9,9,0,None,None,Pass,Wear one choose.
INSP-8065,WO-17485,2025-08-13 15:45:12.881234746,OP007,12,11,1,BURR,Burr,Rework,
INSP-8066,WO-17486,2025-08-13 12:50:57.427439920,OP012,8,8,0,none,None,Pass,
INSP-8067,WO-17487,2025-08-13 13:06:02.994252207,OP009,10,8,2,Weld Reject,Weld Defect,Rework,
INSP-8068,WO-17488,2025-08-13 09:37:56.442865593,OP013,16,16,0,PASS,None,Pass,
INSP-8069,WO-17489,2025-08-13 10:58:14.221382282,OP014,5,5,0,NONE,None,Pass,
INSP-8070,WO-17490,2025-08-14 05:53:21.208685453,OP004,13,13,0,No Defect,None,Pass,
INSP-8071,WO-17491,2025-08-14 08:57:02.095674128,OP009,6,6,0,PASS,None,Pass,
INSP-8072,WO-17491,2025-08-14 09:29:02.095674128,OP009,6,6,0,PASS,None,Pass,
INSP-8073,WO-17492,2025-08-14 08:22:25.732081033,OP011,10,10,0,No Defect,None,Pass,
INSP-8074,WO-17493,2025-08-14 09:33:23.837288346,OP007,22,21,1,Dimentional,Dimensional,Scrap,
INSP-8075,WO-17494,2025-08-14 10:15:05.580786166,OP015,7,5,2,angle err,Bend Angle,Use-As-Is,
INSP-8076,WO-17495,2025-08-14 08:04:25.259252136,OP002,22,22,0,None,None,Pass,
INSP-8077,WO-17496,2025-08-14 12:15:09.709040758,OP013,5,5,0,none,None,Pass,
INSP-8078,WO-17497,2025-08-14 17:09:27.483382634,OP007,13,11,2,Dim,Dimensional,Rework,
INSP-8079,WO-17498,2025-08-14 17:33:39.992869459,OP013,20,20,0,No Defect,None,Pass,Decision reduce get specific someone debate record.
INSP-8080,WO-17499,2025-08-14 11:28:00.418619855,OP002,18,17,1,void,Porosity,Scrap,
INSP-8081,WO-17500,2025-08-14 09:58:41.607840030,OP007,9,8,1,Weld Defect,Weld Defect,Rework,
INSP-8082,WO-17501,2025-08-14 11:51:11.049309967,OP018,21,18,3,Dim,Dimensional,Scrap,
INSP-8083,WO-17502,2025-08-14 17:01:18.875954954,OP007,22,22,0,NONE,None,Pass,
INSP-8084,WO-17503,2025-08-14 13:22:45.264895219,OP004,8,8,0,OK,None,Pass,Necessary sea especially message decision design end.
INSP-8085,WO-17504,2025-08-14 19:44:47.803017852,OP011,14,14,0,PASS,None,Pass,Military piece little level.
INSP-8086,WO-17505,2025-08-15 20:48:38.543016123,OP008,14,12,2,Sharp Burr,Burr,Use-As-Is,
INSP-8087,WO-17505,2025-08-15 21:17:38.543016123,OP008,14,12,2,Sharp Burr,Burr,Use-As-Is,
INSP-8088,WO-17506,2025-08-15 10:03:26.394647929,OP019,19,19,0,PASS,None,Pass,Head help open almost red picture.
INSP-8089,WO-17507,2025-08-15 08:26:53.865719735,OP018,11,11,0,none,None,Pass,
INSP-8090,WO-17508,2025-08-15 18:35:57.983309507,OP014,15,15,0,None,None,Pass,
INSP-8091,WO-17508,2025-08-15 18:44:57.983309507,OP014,15,15,0,None,None,Pass,
INSP-8092,WO-17509,2025-08-15 09:08:48.974097170,OP012,17,15,2,dimensional,Dimensional,Scrap,
INSP-8093,WO-17510,2025-08-15 10:00:09.228404069,OP005,25,23,2,Sharp Burr,Burr,Scrap,City little from.
INSP-8094,WO-17511,2025-08-15 09:53:08.381985082,OP008,7,4,3,Porosity,Porosity,Rework,
INSP-8095,WO-17512,2025-08-15 11:50:35.313371078,OP009,15,15,0,none,None,Pass,
INSP-8096,WO-17513,2025-08-15 19:47:53.567767870,OP013,18,18,0,NONE,None,Pass,
INSP-8097,WO-17514,2025-08-15 17:54:38.019159814,OP011,20,19,1,Scr,Surface Scratch,Scrap,
INSP-8098,WO-17515,2025-08-18 19:45:42.063024842,OP014,8,7,1,Out of Angle,Bend Angle,Rework,
INSP-8099,WO-17516,2025-08-18 19:05:22.701568613,OP011,7,7,0,No Defect,None,Pass,Cost group clear national.
INSP-8100,WO-17517,2025-08-18 18:01:22.170041775,OP018,18,17,1,Dimension Error,Dimensional,Rework,
INSP-8101,WO-17518,2025-08-18 11:45:00.742462392,OP002,21,20,1,angle err,Bend Angle,Rework,
INSP-8102,WO-17519,2025-08-18 18:27:31.887753457,OP003,22,22,0,none,None,Pass,
INSP-8103,WO-17520,2025-08-18 19:16:39.676065555,OP015,5,5,0,No Defect,None,Pass,
INSP-8104,WO-17521,2025-08-18 11:26:32.169894177,OP007,15,15,0,none,None,Pass,
INSP-8105,WO-17522,2025-08-18 20:48:29.630906745,OP016,9,9,0,NONE,None,Pass,
INSP-8106,WO-17523,2025-08-18 09:00:11.134728413,OP002,18,17,1,POROSITY,Porosity,Scrap,
INSP-8107,WO-17524,2025-08-19 17:22:55.411962494,OP011,16,16,0,PASS,None,Pass,
INSP-8108,WO-17525,2025-08-19 18:26:36.156493983,OP017,24,22,2,Porosity,Porosity,Scrap,Keep pattern order.
INSP-8109,WO-17526,2025-08-19 07:40:21.673451126,OP006,23,19,4,sharp edge,Burr,Scrap,
INSP-8110,WO-17527,2025-08-19 08:14:10.037686906,OP008,10,9,1,Out of Angle,Bend Angle,Rework,
INSP-8111,WO-17528,2025-08-19 18:08:47.050739592,OP003,25,24,1,scrach,Surface Scratch,Scrap,
INSP-8112,WO-17529,2025-08-19 18:08:58.383250200,OP015,16,16,0,,None,Pass,
INSP-8113,WO-17530,2025-08-19 08:58:23.099523684,OP010,9,9,0,,None,Pass,
INSP-8114,WO-17531,2025-08-19 17:24:47.520716802,OP018,19,19,0,No Defect,None,Pass,Room list during rich over lot.
INSP-8115,WO-17532,2025-08-19 16:53:38.373521125,OP010,16,16,0,PASS,None,Pass,
INSP-8116,WO-17533,2025-08-19 19:02:58.438583282,OP010,6,6,0,PASS,None,Pass,
INSP-8117,WO-17534,2025-08-19 19:38:16.980085279,OP001,10,7,3,Dimension Error,Dimensional,Rework,
INSP-8118,WO-17535,2025-08-19 19:36:33.644318008,OP014,22,20,2,Dimensional,Dimensional,Rework,
INSP-8119,WO-17536,2025-08-19 10:24:43.922661900,OP013,18,15,3,Poros.,Porosity,Scrap,
INSP-8120,WO-17537,2025-08-19 19:51:00.423012243,OP019,11,11,0,none,None,Pass,
INSP-8121,WO-17538,2025-08-19 19:26:42.539481958,OP017,12,12,0,,None,Pass,
INSP-8122,WO-17539,2025-08-20 10:17:06.409051028,OP010,24,24,0,,None,Pass,
INSP-8123,WO-17540,2025-08-20 09:04:25.520055222,OP020,17,17,0,PASS,None,Pass,
INSP-8124,WO-17541,2025-08-20 19:48:48.228000842,OP017,5,5,0,None,None,Pass,Feel wife theory shake too medical.
INSP-8125,WO-17542,2025-08-20 12:04:02.406049265,OP007,6,5,1,Scr,Surface Scratch,Rework,
INSP-8126,WO-17543,2025-08-20 18:20:48.098278854,OP010,15,8,7,Scr,Surface Scratch,Scrap,
INSP-8127,WO-17544,2025-08-20 18:10:39.879356255,OP011,9,9,0,PASS,None,Pass,International especially officer or clearly coach.
INSP-8128,WO-17545,2025-08-20 11:06:08.979512325,OP012,18,18,0,OK,None,Pass,
INSP-8129,WO-17545,2025-08-20 11:31:08.979512325,OP012,18,17,1,OK,None,Pass,
INSP-8130,WO-17546,2025-08-20 19:55:29.416864840,OP008,6,5,1,Scratch,Surface Scratch,Scrap,
INSP-8131,WO-17547,2025-08-20 10:09:43.115292783,OP017,8,8,0,None,None,Pass,
INSP-8132,WO-17548,2025-08-20 12:42:27.359935746,OP012,22,21,1,burr,Burr,Rework,
INSP-8133,WO-17549,2025-08-20 08:43:51.473066610,OP018,23,22,1,POROSITY,Porosity,Rework,
INSP-8134,WO-17550,2025-08-20 18:16:54.953750287,OP020,14,12,2,Dimension Error,Dimensional,Rework,
INSP-8135,WO-17551,2025-08-21 11:02:48.210687022,OP010,6,6,0,No Defect,None,Pass,
INSP-8136,WO-17552,2025-08-21 11:36:11.501714076,OP015,13,12,1,Surface Scratch,Surface Scratch,Rework,
INSP-8137,WO-17553,2025-08-21 19:02:29.521039362,OP004,22,22,0,PASS,None,Pass,
INSP-8138,WO-17554,2025-08-21 18:56:26.093032377,OP013,17,15,2,DIMENSIONAL,Dimensional,Scrap,
INSP-8139,WO-17555,2025-08-21 13:06:58.170631325,OP020,23,23,0,OK,None,Pass,Though whole wall cup win.
INSP-8140,WO-17556,2025-08-21 10:34:24.472326592,OP013,23,23,0,PASS,None,Pass,Candidate four whether wife.
INSP-8141,WO-17556,2025-08-21 11:14:24.472326592,OP013,23,23,0,PASS,None,Pass,Candidate four whether wife.
INSP-8142,WO-17557,2025-08-21 11:05:06.219582919,OP003,8,8,0,No Defect,None,Pass,Society center get how leave.
INSP-8143,WO-17558,2025-08-21 18:19:29.772309260,OP003,20,17,3,Scr,Surface Scratch,Rework,Customer common film continue.
INSP-8144,WO-17559,2025-08-21 07:41:57.573564781,OP020,16,15,1,dim.,Dimensional,Rework,Job right child new simply.
INSP-8145,WO-17560,2025-08-21 09:13:36.482322823,OP017,9,9,0,None,None,Pass,Local general likely.
INSP-8146,WO-17560,2025-08-21 09:21:36.482322823,OP017,9,9,0,None,None,Pass,Local general likely.
INSP-8147,WO-17561,2025-08-21 18:02:18.483343237,OP011,9,9,0,None,None,Pass,Recognize tree protect story relationship several.
INSP-8148,WO-17562,2025-08-21 08:50:25.569647120,OP003,10,10,0,PASS,None,Pass,
INSP-8149,WO-17563,2025-08-21 11:49:45.868816146,OP003,8,7,1,SCRATCH,Surface Scratch,Scrap,
INSP-8150,WO-17564,2025-08-21 16:46:28.126076992,OP006,6,6,0,No Defect,None,Pass,
INSP-8151,WO-17565,2025-08-21 17:46:29.503166488,OP010,21,16,5,Welding Issue,Weld Defect,Rework,
INSP-8152,WO-17566,2025-08-22 18:56:22.120179993,OP008,20,18,2,weld def.,Weld Defect,Scrap,
INSP-8153,WO-17567,2025-08-22 16:55:09.033936880,OP010,12,12,0,OK,None,Pass,Hold five very hundred.
INSP-8154,WO-17568,2025-08-22 21:28:44.771017982,OP003,5,4,1,surface scratch,Surface Scratch,Scrap,
INSP-8155,WO-17569,2025-08-22 18:39:54.470953374,OP020,19,19,0,,None,Pass,
INSP-8156,WO-17570,2025-08-22 19:55:14.345614121,OP004,21,21,0,No Defect,None,Pass,
INSP-8157,WO-17571,2025-08-22 16:44:23.253717014,OP009,13,13,0,,None,Pass,
INSP-8158,WO-17572,2025-08-22 18:12:58.246962521,OP012,20,20,0,None,None,Pass,
INSP-8159,WO-17573,2025-08-22 08:48:48.810511715,OP017,10,9,1,burr,Burr,Scrap,
INSP-8160,WO-17574,2025-08-22 19:23:36.891900042,OP009,17,17,0,,None,Pass,
INSP-8161,WO-17575,2025-08-25 09:27:12.165395509,OP003,12,12,0,None,None,Pass,Today star room interesting hour author.
INSP-8162,WO-17576,2025-08-25 20:27:43.112975077,OP009,23,21,2,Dimension Error,Dimensional,Scrap,
INSP-8163,WO-17577,2025-08-25 12:10:52.727829830,OP019,14,13,1,Dimension Error,Dimensional,Scrap,Prove wife agree those concern dog gun.
INSP-8164,WO-17577,2025-08-25 12:50:52.727829830,OP019,14,12,2,Dimension Error,Dimensional,Scrap,Prove wife agree those concern dog gun.
