work_order_id,part_number_raw,part_number_clean,customer,quantity_ordered,machine_id,operator_id_raw,operator_id_clean,shift_code,lot_id_raw,lot_id_clean,order_date,scheduled_start,actual_start,complexity,material_type,requires_welding,std_labor_hrs
WO-17213,P-1004,P-1004,Customer D,183,M06,OP004,OP004,,,LOT-1698,2025-07-21,2025-07-21 07:08:00,2025-07-21 07:42:00,Medium,"3/8"" Plate",True,4.61
WO-17214,P-1015,P-1015,Customer D,310,M07,OP020,OP020,Shift A,LOT-1547,LOT-1547,2025-07-21,2025-07-21 05:40:00,2025-07-21 07:08:00,Medium,"3/8"" Plate",False,3.73
WO-17215,P-1015,P-1015,Customer D,481,M07,OP013,OP013,Shift A,1565,LOT-1565,2025-07-21,2025-07-21 06:25:00,2025-07-21 07:19:00,Medium,"3/8"" Plate",False,3.73
WO-17216,PART-1025,P-1025,Customer C,62,M06,OP004,OP004,Shift A,LOT-1525,LOT-1525,2025-07-21,2025-07-21 07:25:00,2025-07-21 07:25:00,Medium,Stainless 304,False,4.83
WO-17217,P-1034,P-1034,Customer E,440,M02,OP002,OP002,Shift A,LOT-1778,LOT-1778,2025-07-21,2025-07-21 05:31:00,2025-07-21 06:22:00,Medium,12ga Steel,False,2.39
WO-17218,P1007,P-1007,Customer B,409,M02,OP001,OP001,Shift B,,LOT-1639,2025-07-21,2025-07-21 14:53:00,2025-07-21 14:55:00,Medium,16ga Steel,True,0.78
WO-17219,P-1012,P-1012,Customer D,173,M04,OP017,OP017,Shift A,LOT-1765,LOT-1765,2025-07-21,2025-07-21 06:06:00,2025-07-21 07:05:00,Medium,"3/8"" Plate",False,1.39
WO-17220,p-1003,P-1003,Customer D,168,M04,OP018,OP018,Shift A,LOT-1501,LOT-1501,2025-07-21,2025-07-21 05:30:00,2025-07-21 06:58:00,Medium,"1/4"" Plate",False,4.63
WO-17221,P-1029,P-1029,Customer B,294,M06,OP002,OP002,Shift A,1746,LOT-1746,2025-07-21,2025-07-21 05:27:00,2025-07-21 06:27:00,Low,"1/4"" Plate",True,3.64
WO-17222,P-1033,P-1033,Customer F,302,M04,OP015,OP015,Shift A,LOT1772,LOT-1772,2025-07-21,2025-07-21 07:04:00,2025-07-21 07:47:00,Medium,Stainless 304,True,4.52
WO-17223,P-1006,P-1006,Customer B,40,M02,OP006,OP006,Shift B,LOT-1539,LOT-1539,2025-07-22,2025-07-22 15:31:00,2025-07-22 15:44:00,Medium,"1/4"" Plate",False,2.57
WO-17224,P-1024,P-1024,Customer E,123,M01,OP015,OP015,Shift A,LOT-1711,LOT-1711,2025-07-22,2025-07-22 06:28:00,2025-07-22 07:16:00,Low,16ga Steel,False,3.13
WO-17225,P-1010,P-1010,Customer A,342,M03,OP002,OP002,Shift A,,LOT-1660,2025-07-22,2025-07-22 07:38:00,2025-07-22 07:43:00,Low,Stainless 304,True,4.08
WO-17226,P-1033,P-1033,Customer F,313,M04,OP009,OP009,Shift A,LOT1438,LOT-1438,2025-07-22,2025-07-22 04:36:00,2025-07-22 06:04:00,Medium,Stainless 304,True,4.52
WO-17227,P-1032,P-1032,Customer F,406,M06,OP012,OP012,Shift B,LOT-1667,LOT-1667,2025-07-22,2025-07-22 15:03:00,2025-07-22 15:17:00,Medium,Aluminum 5052,False,2.02
WO-17228,P 1004,P-1004,Customer D,167,M06,OP001,OP001,Shift B,LOT1571,LOT-1571,2025-07-22,2025-07-22 14:42:00,2025-07-22 15:34:00,Medium,"3/8"" Plate",True,4.61
WO-17229,P-1000,P-1000,Customer B,190,M05,OP005,OP005,Shift A,,LOT-1540,2025-07-22,2025-07-22 04:52:00,2025-07-22 06:21:00,Low,Stainless 304,True,2.03
WO-17230,P-1009,P-1009,Customer A,312,M05,OP020,OP020,Shift A,,LOT-1405,2025-07-22,2025-07-22 06:06:00,2025-07-22 06:07:00,Medium,12ga Steel,False,4.93
WO-17231,P-1005,P-1005,Customer C,82,M07,OP013,OP013,Shift A,LOT1759,LOT-1759,2025-07-22,2025-07-22 05:23:00,2025-07-22 06:25:00,Low,16ga Steel,False,3.09
WO-17232,P1015,P-1015,Customer D,36,M07,OP005,OP005,Shift A,LOT-1360,LOT-1360,2025-07-22,2025-07-22 04:59:00,2025-07-22 06:15:00,Medium,"3/8"" Plate",False,3.73
WO-17233,P-1020,P-1020,Customer A,271,M06,Gina Moore,OP008,Shift B,LOT-1559,LOT-1559,2025-07-22,2025-07-22 13:48:00,2025-07-22 14:57:00,Low,Aluminum 5052,False,3.38
WO-17234,PART-1006,P-1006,Customer B,213,M02,OP014,OP014,Shift B,,LOT-1596,2025-07-23,2025-07-23 14:58:00,2025-07-23 15:23:00,Medium,"1/4"" Plate",False,2.57
WO-17235,PART-1001,P-1001,Customer A,129,M06,OP020,OP020,Shift A,LOT-1659,LOT-1659,2025-07-23,2025-07-23 06:13:00,2025-07-23 07:24:00,Medium,16ga Steel,True,1.02
WO-17236,p-1008,P-1008,Customer G,365,M05,OP009,OP009,Shift A,LOT-1633,LOT-1633,2025-07-23,2025-07-23 07:04:00,2025-07-23 07:15:00,Low,"3/8"" Plate",False,1.97
WO-17237,P 1019,P-1019,Customer E,155,M05,OP018,OP018,Shift A,LOT-1767,LOT-1767,2025-07-23,2025-07-23 06:01:00,2025-07-23 06:38:00,Medium,16ga Steel,True,0.85
WO-17238,P-1007,P-1007,Customer B,442,M02,OP003,OP003,Shift B,,LOT-1389,2025-07-23,2025-07-23 13:47:00,2025-07-23 15:09:00,Medium,16ga Steel,True,0.78
WO-17239,P-1005,P-1005,Customer C,82,M07,OP006,OP006,Shift B,1704,LOT-1704,2025-07-23,2025-07-23 15:23:00,2025-07-23 15:47:00,Low,16ga Steel,False,3.09
WO-17240,P-1029,P-1029,Customer B,15,M04,OP006,OP006,Shift B,LOT-1688,LOT-1688,2025-07-23,2025-07-23 14:47:00,2025-07-23 15:23:00,Low,"1/4"" Plate",True,3.64
WO-17241,PART-1033,P-1033,Customer F,154,M06,OP004,OP004,Shift A,LOT-1618,LOT-1618,2025-07-23,2025-07-23 04:59:00,2025-07-23 06:03:00,Medium,Stainless 304,True,4.52
WO-17242,P-1011,P-1011,Customer B,84,M05,OP020,OP020,Shift A,LOT-1638,LOT-1638,2025-07-23,2025-07-23 06:28:00,2025-07-23 07:32:00,High,Aluminum 5052,True,1.39
WO-17243,PART-1033,P-1033,Customer F,321,M04,OP004,OP004,,LOT-1434,LOT-1434,2025-07-23,2025-07-23 06:12:00,2025-07-23 07:05:00,Medium,Stainless 304,True,4.52
WO-17244,P-1010,P-1010,Customer A,259,M06,Abigail Shaffer,OP007,Shift B,LOT-1487,LOT-1487,2025-07-23,2025-07-23 15:34:00,2025-07-23 15:47:00,Low,Stainless 304,True,4.08
WO-17245,P-1009,P-1009,Customer A,487,M05,OP010,OP010,Shift B,LOT-1730,LOT-1730,2025-07-23,2025-07-23 15:30:00,2025-07-23 15:32:00,Medium,12ga Steel,False,4.93
WO-17246,P-1012,P-1012,Customer D,411,M04,OP001,OP001,Shift B,LOT-1383,LOT-1383,2025-07-24,2025-07-24 15:15:00,2025-07-24 15:31:00,Medium,"3/8"" Plate",False,1.39
WO-17247,P-1007,P-1007,Customer B,410,M02,OP006,OP006,Shift B,LOT-1640,LOT-1640,2025-07-24,2025-07-24 14:26:00,2025-07-24 14:29:00,Medium,16ga Steel,True,0.78
WO-17248,P-1018,P-1018,Customer H,297,M07,OP012,OP012,Shift B,1481,LOT-1481,2025-07-24,2025-07-24 14:32:00,2025-07-24 15:10:00,High,16ga Steel,True,2.78
WO-17249,P-1030,P-1030,Customer G,125,M01,OP018,OP018,,LOT-1518,LOT-1518,2025-07-24,2025-07-24 07:05:00,2025-07-24 07:39:00,Medium,12ga Steel,True,2.15
WO-17250,PART-1014,P-1014,Customer A,416,M04,OP020,OP020,Shift A,LOT-1429,LOT-1429,2025-07-24,2025-07-24 05:56:00,2025-07-24 07:15:00,Low,12ga Steel,False,0.62
WO-17251,P-1023,P-1023,Customer F,135,M02,OP018,OP018,Shift A,LOT-1407,LOT-1407,2025-07-24,2025-07-24 06:01:00,2025-07-24 07:03:00,Medium,12ga Steel,True,2.76
WO-17252,P-1013,P-1013,Customer D,55,M02,OP003,OP003,Shift B,,LOT-1709,2025-07-24,2025-07-24 13:14:00,2025-07-24 14:42:00,Low,Stainless 304,True,2.94
WO-17253,P-1015,P-1015,Customer D,211,M07,OP016,OP016,Shift B,LOT-1775,LOT-1775,2025-07-25,2025-07-25 14:50:00,2025-07-25 15:39:00,Medium,"3/8"" Plate",False,3.73
WO-17254,P1014,P-1014,Customer A,464,M04,OP019,OP019,Shift A,,LOT-1701,2025-07-25,2025-07-25 05:12:00,2025-07-25 06:32:00,Low,12ga Steel,False,0.62
WO-17255,PART-1010,P-1010,Customer A,324,M03,OP019,OP019,Shift A,1479,LOT-1479,2025-07-25,2025-07-25 07:15:00,2025-07-25 07:41:00,Low,Stainless 304,True,4.08
WO-17256,P1017,P-1017,Customer D,170,M01,OP001,OP001,Shift B,LOT-1617,LOT-1617,2025-07-25,2025-07-25 15:46:00,2025-07-25 15:48:00,High,Aluminum 5052,False,4.9
WO-17257,PART-1031,P-1031,Customer B,476,M05,OP011,OP011,Shift B,,LOT-1548,2025-07-25,2025-07-25 15:24:00,2025-07-25 15:31:00,Medium,"1/4"" Plate",True,3.44
WO-17258,P-1005,P-1005,Customer C,487,M07,OP019,OP019,,LOT-1507,LOT-1507,2025-07-25,2025-07-25 07:32:00,2025-07-25 07:43:00,Low,16ga Steel,False,3.09
WO-17259,p-1015,P-1015,Customer D,209,M07,OP004,OP004,Shift A,LOT-1430,LOT-1430,2025-07-25,2025-07-25 06:48:00,2025-07-25 07:37:00,Medium,"3/8"" Plate",False,3.73
WO-17260,P-1006,P-1006,Customer B,80,M02,OP012,OP012,Shift B,LOT1455,LOT-1455,2025-07-25,2025-07-25 14:22:00,2025-07-25 14:56:00,Medium,"1/4"" Plate",False,2.57
WO-17261,PART-1033,P-1033,Customer F,152,M04,OP009,OP009,Shift A,LOT-1709,LOT-1709,2025-07-25,2025-07-25 06:27:00,2025-07-25 07:47:00,Medium,Stainless 304,True,4.52
WO-17262,P1001,P-1001,Customer A,380,M07,Gina Moore,OP008,Shift B,,LOT-1442,2025-07-25,2025-07-25 14:08:00,2025-07-25 14:18:00,Medium,16ga Steel,True,1.02
WO-17263,P-1026,P-1026,Customer D,348,M06,OP010,OP010,Shift B,LOT-1562,LOT-1562,2025-07-25,2025-07-25 14:28:00,2025-07-25 15:01:00,High,14ga Steel,False,4.66
WO-17264,p-1002,P-1002,Customer E,295,M01,OP020,OP020,Shift A,,LOT-1552,2025-07-25,2025-07-25 07:31:00,2025-07-25 07:58:00,Medium,Aluminum 5052,False,4.78
WO-17265,P-1011,P-1011,Customer B,71,M05,OP007,OP007,Shift B,LOT-1757,LOT-1757,2025-07-25,2025-07-25 14:43:00,2025-07-25 15:30:00,High,Aluminum 5052,True,1.39
WO-17266,P1006,P-1006,Customer B,119,M02,OP006,OP006,Shift B,LOT-1665,LOT-1665,2025-07-25,2025-07-25 14:23:00,2025-07-25 14:26:00,Medium,"1/4"" Plate",False,2.57
WO-17267,P-1009,P-1009,Customer A,35,M05,OP001,OP001,Shift B,LOT-1375,LOT-1375,2025-07-28,2025-07-28 13:59:00,2025-07-28 14:08:00,Medium,12ga Steel,False,4.93
WO-17268,P-1021,P-1021,Customer C,257,M03,OP014,OP014,Shift B,LOT-1395,LOT-1395,2025-07-28,2025-07-28 13:35:00,2025-07-28 14:51:00,High,14ga Steel,False,4.75
WO-17269,P-1018,P-1018,Customer H,466,M07,OP001,OP001,Shift B,LOT-1265,LOT-1265,2025-07-28,2025-07-28 13:11:00,2025-07-28 14:24:00,High,16ga Steel,True,2.78
WO-17270,P-1014,P-1014,Customer A,385,M04,OP012,OP012,,LOT-1405,LOT-1405,2025-07-28,2025-07-28 15:02:00,2025-07-28 15:23:00,Low,12ga Steel,False,0.62
WO-17271,P-1011,P-1011,Customer B,253,M06,OP012,OP012,Shift B,LOT-1552,LOT-1552,2025-07-28,2025-07-28 14:12:00,2025-07-28 15:13:00,High,Aluminum 5052,True,1.39
WO-17272,P1033,P-1033,Customer F,105,M04,OP011,OP011,,LOT1546,LOT-1546,2025-07-28,2025-07-28 13:52:00,2025-07-28 14:59:00,Medium,Stainless 304,True,4.52
WO-17273,PART-1019,P-1019,Customer E,396,M06,OP007,OP007,Shift B,LOT-1508,LOT-1508,2025-07-28,2025-07-28 13:57:00,2025-07-28 14:22:00,Medium,16ga Steel,True,0.85
WO-17274,P-1013,P-1013,Customer D,101,M02,OP008,OP008,Shift B,,LOT-1610,2025-07-28,2025-07-28 13:57:00,2025-07-28 14:35:00,Low,Stainless 304,True,2.94
WO-17275,P-1012,P-1012,Customer D,181,M04,OP006,OP006,Shift B,LOT-1556,LOT-1556,2025-07-28,2025-07-28 14:34:00,2025-07-28 15:32:00,Medium,"3/8"" Plate",False,1.39
WO-17276,P-1010,P-1010,Customer A,224,M03,OP015,OP015,Shift A,LOT-1402,LOT-1402,2025-07-28,2025-07-28 06:36:00,2025-07-28 06:38:00,Low,Stainless 304,True,4.08
WO-17277,P-1029,P-1029,Customer B,115,M04,OP001,OP001,Shift B,LOT1455,LOT-1455,2025-07-28,2025-07-28 13:25:00,2025-07-28 14:32:00,Low,"1/4"" Plate",True,3.64
WO-17278,P-1033,P-1033,Customer F,269,M04,OP017,OP017,Shift A,LOT-1486,LOT-1486,2025-07-28,2025-07-28 05:06:00,2025-07-28 06:33:00,Medium,Stainless 304,True,4.52
WO-17279,P1005,P-1005,Customer C,285,M07,OP006,OP006,Shift B,LOT-1423,LOT-1423,2025-07-28,2025-07-28 14:59:00,2025-07-28 15:11:00,Low,16ga Steel,False,3.09
WO-17280,P-1027,P-1027,Customer F,442,M07,OP019,OP019,Shift A,LOT-1760,LOT-1760,2025-07-29,2025-07-29 05:01:00,2025-07-29 06:01:00,Medium,Stainless 304,False,3.84
WO-17281,p-1028,P-1028,Customer B,199,M06,OP013,OP013,,1242,LOT-1242,2025-07-29,2025-07-29 07:24:00,2025-07-29 07:50:00,Low,16ga Steel,False,3.53
WO-17282,P-1033,P-1033,Customer F,174,M04,OP005,OP005,Shift A,LOT-1563,LOT-1563,2025-07-29,2025-07-29 04:44:00,2025-07-29 06:02:00,Medium,Stainless 304,True,4.52
WO-17283,P-1034,P-1034,Customer E,360,M02,OP004,OP004,Shift A,LOT-1714,LOT-1714,2025-07-29,2025-07-29 05:17:00,2025-07-29 06:26:00,Medium,12ga Steel,False,2.39
WO-17284,P-1006,P-1006,Customer B,292,M02,OP005,OP005,Shift A,LOT1578,LOT-1578,2025-07-29,2025-07-29 07:02:00,2025-07-29 07:06:00,Medium,"1/4"" Plate",False,2.57
WO-17285,PART-1006,P-1006,Customer B,323,M02,OP015,OP015,Shift A,LOT1523,LOT-1523,2025-07-29,2025-07-29 04:58:00,2025-07-29 06:12:00,Medium,"1/4"" Plate",False,2.57
WO-17286,P-1003,P-1003,Customer D,78,M04,Derek Zuniga,OP018,Shift A,LOT-1446,LOT-1446,2025-07-29,2025-07-29 05:42:00,2025-07-29 06:39:00,Medium,"1/4"" Plate",False,4.63
WO-17287,P-1005,P-1005,Customer C,263,M07,OP016,OP016,Shift B,LOT-1320,LOT-1320,2025-07-29,2025-07-29 13:12:00,2025-07-29 14:03:00,Low,16ga Steel,False,3.09
WO-17288,P-1003,P-1003,Customer D,135,M04,OP016,OP016,Shift B,LOT-1766,LOT-1766,2025-07-29,2025-07-29 14:56:00,2025-07-29 15:43:00,Medium,"1/4"" Plate",False,4.63
WO-17289,P-1026,P-1026,Customer D,430,M06,OP017,OP017,Shift A,LOT-1585,LOT-1585,2025-07-30,2025-07-30 06:59:00,2025-07-30 07:38:00,High,14ga Steel,False,4.66
WO-17290,P-1007,P-1007,Customer B,184,M02,OP016,OP016,,LOT-1423,LOT-1423,2025-07-30,2025-07-30 13:35:00,2025-07-30 14:02:00,Medium,16ga Steel,True,0.78
WO-17291,P-1028,P-1028,Customer B,294,M06,Monica Herrera,OP011,Shift B,LOT-1490,LOT-1490,2025-07-30,2025-07-30 14:45:00,2025-07-30 15:20:00,Low,16ga Steel,False,3.53
WO-17292,p-1028,P-1028,Customer B,491,M06,OP002,OP002,Shift A,LOT-1659,LOT-1659,2025-07-30,2025-07-30 06:17:00,2025-07-30 07:12:00,Low,16ga Steel,False,3.53
WO-17293,P-1028,P-1028,Customer B,158,M06,OP009,OP009,Shift A,,LOT-1748,2025-07-30,2025-07-30 05:32:00,2025-07-30 06:45:00,Low,16ga Steel,False,3.53
WO-17294,P-1029,P-1029,Customer B,288,M04,OP003,OP003,,,LOT-1634,2025-07-30,2025-07-30 14:49:00,2025-07-30 15:14:00,Low,"1/4"" Plate",True,3.64
WO-17295,p-1018,P-1018,Customer H,179,M06,Daniel Wagner,OP004,Shift A,LOT1689,LOT-1689,2025-07-30,2025-07-30 05:54:00,2025-07-30 06:52:00,High,16ga Steel,True,2.78
WO-17296,P-1011,P-1011,Customer B,368,M05,OP003,OP003,Shift B,LOT-1485,LOT-1485,2025-07-30,2025-07-30 13:54:00,2025-07-30 14:57:00,High,Aluminum 5052,True,1.39
WO-17297,P-1012,P-1012,Customer D,279,M04,OP014,OP014,Shift B,LOT-1499,LOT-1499,2025-07-30,2025-07-30 14:00:00,2025-07-30 14:18:00,Medium,"3/8"" Plate",False,1.39
WO-17298,P-1033,P-1033,Customer F,304,M04,OP019,OP019,,LOT-1618,LOT-1618,2025-07-30,2025-07-30 06:11:00,2025-07-30 06:24:00,Medium,Stainless 304,True,4.52
WO-17299,PART-1015,P-1015,Customer D,410,M07,OP001,OP001,Shift B,LOT-1734,LOT-1734,2025-07-30,2025-07-30 15:12:00,2025-07-30 15:55:00,Medium,"3/8"" Plate",False,3.73
WO-17300,PART-1025,P-1025,Customer C,494,M06,OP001,OP001,Shift B,,LOT-1453,2025-07-30,2025-07-30 14:04:00,2025-07-30 14:22:00,Medium,Stainless 304,False,4.83
WO-17301,PART-1032,P-1032,Customer F,387,M06,OP002,OP002,Shift A,LOT-1598,LOT-1598,2025-07-31,2025-07-31 05:20:00,2025-07-31 06:29:00,Medium,Aluminum 5052,False,2.02
WO-17302,P-1011,P-1011,Customer B,181,M05,OP005,OP005,Shift A,LOT-1606,LOT-1606,2025-07-31,2025-07-31 05:18:00,2025-07-31 06:40:00,High,Aluminum 5052,True,1.39
WO-17303,PART-1003,P-1003,Customer D,27,M04,OP017,OP017,Shift A,,LOT-1685,2025-07-31,2025-07-31 05:31:00,2025-07-31 06:51:00,Medium,"1/4"" Plate",False,4.63
WO-17304,P-1003,P-1003,Customer D,464,M04,OP005,OP005,Shift A,,LOT-1523,2025-07-31,2025-07-31 05:20:00,2025-07-31 06:22:00,Medium,"1/4"" Plate",False,4.63
WO-17305,P1009,P-1009,Customer A,365,M05,OP019,OP019,Shift A,LOT-1411,LOT-1411,2025-07-31,2025-07-31 06:10:00,2025-07-31 07:32:00,Medium,12ga Steel,False,4.93
WO-17306,P-1026,P-1026,Customer D,481,M06,OP005,OP005,Shift A,LOT-1585,LOT-1585,2025-07-31,2025-07-31 04:43:00,2025-07-31 06:13:00,High,14ga Steel,False,4.66
WO-17307,p-1005,P-1005,Customer C,172,M07,OP018,OP018,Shift A,LOT-1419,LOT-1419,2025-07-31,2025-07-31 06:17:00,2025-07-31 06:19:00,Low,16ga Steel,False,3.09
WO-17308,P-1023,P-1023,Customer F,22,M06,OP004,OP004,Shift A,,LOT-1691,2025-07-31,2025-07-31 05:48:00,2025-07-31 06:25:00,Medium,12ga Steel,True,2.76
WO-17309,P-1031,P-1031,Customer B,41,M05,OP003,OP003,,LOT-1545,LOT-1545,2025-07-31,2025-07-31 13:25:00,2025-07-31 14:18:00,Medium,"1/4"" Plate",True,3.44
WO-17310,p-1032,P-1032,Customer F,424,M06,OP020,OP020,Shift A,LOT-1497,LOT-1497,2025-07-31,2025-07-31 06:00:00,2025-07-31 07:29:00,Medium,Aluminum 5052,False,2.02
WO-17311,p-1023,P-1023,Customer F,196,M02,OP009,OP009,,LOT-1653,LOT-1653,2025-07-31,2025-07-31 05:51:00,2025-07-31 06:37:00,Medium,12ga Steel,True,2.76
WO-17312,P-1009,P-1009,Customer A,413,M05,OP003,OP003,Shift B,LOT-1564,LOT-1564,2025-07-31,2025-07-31 13:08:00,2025-07-31 14:20:00,Medium,12ga Steel,False,4.93
WO-17313,P1010,P-1010,Customer A,91,M03,OP020,OP020,Shift A,LOT-1443,LOT-1443,2025-07-31,2025-07-31 06:33:00,2025-07-31 07:10:00,Low,Stainless 304,True,4.08
WO-17314,P-1014,P-1014,Customer A,116,M04,OP008,OP008,Shift B,1454,LOT-1454,2025-07-31,2025-07-31 14:42:00,2025-07-31 15:29:00,Low,12ga Steel,False,0.62
WO-17315,P1021,P-1021,Customer C,246,M03,OP002,OP002,Shift A,LOT1661,LOT-1661,2025-07-31,2025-07-31 05:22:00,2025-07-31 06:38:00,High,14ga Steel,False,4.75
WO-17316,P-1029,P-1029,Customer B,31,M04,OP019,OP019,Shift A,LOT-1539,LOT-1539,2025-08-01,2025-08-01 07:33:00,2025-08-01 07:39:00,Low,"1/4"" Plate",True,3.64
WO-17317,p-1019,P-1019,Customer E,110,M05,OP013,OP013,,LOT-1419,LOT-1419,2025-08-01,2025-08-01 05:52:00,2025-08-01 06:06:00,Medium,16ga Steel,True,0.85
WO-17318,P-1004,P-1004,Customer D,218,M06,OP005,OP005,Shift A,LOT-1705,LOT-1705,2025-08-01,2025-08-01 06:25:00,2025-08-01 07:32:00,Medium,"3/8"" Plate",True,4.61
WO-17319,P-1025,P-1025,Customer C,132,M06,OP007,OP007,Shift B,LOT-1483,LOT-1483,2025-08-01,2025-08-01 14:44:00,2025-08-01 14:55:00,Medium,Stainless 304,False,4.83
WO-17320,PART-1011,P-1011,Customer B,224,M05,OP004,OP004,Shift A,LOT-1516,LOT-1516,2025-08-01,2025-08-01 06:28:00,2025-08-01 07:02:00,High,Aluminum 5052,True,1.39
WO-17321,P1015,P-1015,Customer D,164,M07,OP008,OP008,Shift B,1373,LOT-1373,2025-08-01,2025-08-01 15:40:00,2025-08-01 15:48:00,Medium,"3/8"" Plate",False,3.73
WO-17322,P1004,P-1004,Customer D,29,M06,OP017,OP017,Shift A,LOT-1633,LOT-1633,2025-08-01,2025-08-01 06:21:00,2025-08-01 07:13:00,Medium,"3/8"" Plate",True,4.61
WO-17323,P-1005,P-1005,Customer C,356,M07,OP003,OP003,Shift B,LOT-1416,LOT-1416,2025-08-01,2025-08-01 13:27:00,2025-08-01 14:02:00,Low,16ga Steel,False,3.09
WO-17324,P-1027,P-1027,Customer F,29,M07,OP011,OP011,Shift B,LOT-1742,LOT-1742,2025-08-01,2025-08-01 13:30:00,2025-08-01 14:09:00,Medium,Stainless 304,False,3.84
WO-17325,P-1016,P-1016,Customer G,338,M05,Brian Ramirez,OP016,Shift B,1679,LOT-1679,2025-08-01,2025-08-01 14:36:00,2025-08-01 15:40:00,Low,14ga Steel,False,4.13
WO-17326,p-1003,P-1003,Customer D,483,M04,OP008,OP008,Shift B,LOT-1671,LOT-1671,2025-08-01,2025-08-01 14:57:00,2025-08-01 14:57:00,Medium,"1/4"" Plate",False,4.63
WO-17327,PART-1026,P-1026,Customer D,498,M06,OP004,OP004,Shift A,LOT-1520,LOT-1520,2025-08-01,2025-08-01 06:40:00,2025-08-01 06:43:00,High,14ga Steel,False,4.66
WO-17328,P1018,P-1018,Customer H,129,M07,OP018,OP018,Shift A,LOT-1392,LOT-1392,2025-08-04,2025-08-04 05:42:00,2025-08-04 06:12:00,High,16ga Steel,True,2.78
WO-17329,P-1015,P-1015,Customer D,10,M07,OP010,OP010,Shift B,LOT-1430,LOT-1430,2025-08-04,2025-08-04 14:32:00,2025-08-04 14:49:00,Medium,"3/8"" Plate",False,3.73
WO-17330,P-1005,P-1005,Customer C,246,M07,OP001,OP001,,LOT-1747,LOT-1747,2025-08-04,2025-08-04 15:29:00,2025-08-04 15:37:00,Low,16ga Steel,False,3.09
WO-17331,P-1013,P-1013,Customer D,49,M05,OP003,OP003,,LOT-1440,LOT-1440,2025-08-04,2025-08-04 14:10:00,2025-08-04 15:13:00,Low,Stainless 304,True,2.94
WO-17332,P1001,P-1001,Customer A,328,M07,OP011,OP011,Shift B,LOT-1320,LOT-1320,2025-08-04,2025-08-04 14:04:00,2025-08-04 14:20:00,Medium,16ga Steel,True,1.02
WO-17333,P 1030,P-1030,Customer G,339,M01,OP018,OP018,Shift A,LOT-1444,LOT-1444,2025-08-04,2025-08-04 07:36:00,2025-08-04 07:45:00,Medium,12ga Steel,True,2.15
WO-17334,P1003,P-1003,Customer D,292,M04,OP006,OP006,Shift B,LOT-1557,LOT-1557,2025-08-04,2025-08-04 15:23:00,2025-08-04 15:52:00,Medium,"1/4"" Plate",False,4.63
WO-17335,P1004,P-1004,Customer D,11,M06,OP010,OP010,Shift B,LOT-1637,LOT-1637,2025-08-04,2025-08-04 15:01:00,2025-08-04 15:39:00,Medium,"3/8"" Plate",True,4.61
WO-17336,PART-1007,P-1007,Customer B,116,M02,OP017,OP017,Shift A,LOT-1492,LOT-1492,2025-08-04,2025-08-04 04:44:00,2025-08-04 06:05:00,Medium,16ga Steel,True,0.78
WO-17337,PART-1020,P-1020,Customer A,413,M06,OP013,OP013,Shift A,LOT-1757,LOT-1757,2025-08-04,2025-08-04 06:45:00,2025-08-04 07:42:00,Low,Aluminum 5052,False,3.38
WO-17338,P1026,P-1026,Customer D,267,M06,OP016,OP016,Shift B,LOT-1450,LOT-1450,2025-08-04,2025-08-04 14:14:00,2025-08-04 14:29:00,High,14ga Steel,False,4.66
WO-17339,P1025,P-1025,Customer C,158,M06,OP013,OP013,Shift A,LOT-1521,LOT-1521,2025-08-04,2025-08-04 06:16:00,2025-08-04 07:17:00,Medium,Stainless 304,False,4.83
WO-17340,PART-1002,P-1002,Customer E,47,M01,OP019,OP019,Shift A,,LOT-1781,2025-08-04,2025-08-04 05:02:00,2025-08-04 06:04:00,Medium,Aluminum 5052,False,4.78
WO-17341,P-1003,P-1003,Customer D,480,M04,OP019,OP019,,LOT-1695,LOT-1695,2025-08-05,2025-08-05 07:09:00,2025-08-05 07:32:00,Medium,"1/4"" Plate",False,4.63
WO-17342,P-1016,P-1016,Customer G,87,M05,Monica Herrera,OP011,,LOT-1358,LOT-1358,2025-08-05,2025-08-05 15:33:00,2025-08-05 15:58:00,Low,14ga Steel,False,4.13
WO-17343,P-1002,P-1002,Customer E,36,M01,OP005,OP005,Shift A,LOT-1655,LOT-1655,2025-08-05,2025-08-05 05:44:00,2025-08-05 06:41:00,Medium,Aluminum 5052,False,4.78
WO-17344,P-1005,P-1005,Customer C,249,M07,OP009,OP009,Shift A,LOT-1639,LOT-1639,2025-08-05,2025-08-05 07:15:00,2025-08-05 07:31:00,Low,16ga Steel,False,3.09
WO-17345,P-1007,P-1007,Customer B,53,M02,OP010,OP010,Shift B,1481,LOT-1481,2025-08-05,2025-08-05 14:16:00,2025-08-05 14:52:00,Medium,16ga Steel,True,0.78
WO-17346,P-1024,P-1024,Customer E,56,M01,OP017,OP017,Shift A,LOT-1265,LOT-1265,2025-08-05,2025-08-05 07:00:00,2025-08-05 07:26:00,Low,16ga Steel,False,3.13
WO-17347,P-1018,P-1018,Customer H,178,M07,OP014,OP014,Shift B,LOT-1335,LOT-1335,2025-08-05,2025-08-05 14:05:00,2025-08-05 15:21:00,High,16ga Steel,True,2.78
WO-17348,P-1033,P-1033,Customer F,36,M04,OP002,OP002,Shift A,,LOT-1447,2025-08-05,2025-08-05 07:11:00,2025-08-05 07:40:00,Medium,Stainless 304,True,4.52
