scrap_id,work_order_id,inspection_id,scrap_date,machine_id,operator_id,shift_code,material_type,lot_id,defect_code_clean,quantity_scrapped,quantity_reworked,scrap_reason_raw,scrap_reason_clean,material_cost_per_unit,labor_cost_per_unit,total_scrap_cost
SCRAP-6991,WO-17555,INSP-8175,2025-08-27 11:06:05.094850057,M06,OP017,Shift A,"3/8"" Plate",LOT-1627,Weld Defect,2,3,Op Error,OPERATOR_ERROR,6.25,47.56,107.62
SCRAP-6992,WO-17555,INSP-8176,2025-08-27 11:29:05.094850057,M06,OP017,Shift A,"3/8"" Plate",LOT-1627,Weld Defect,4,1,Operator,OPERATOR_ERROR,7.41,46.22,214.52
SCRAP-6993,WO-17556,INSP-8177,2025-08-27 11:43:41.179259674,M05,OP009,Shift A,"1/4"" Plate",LOT-1539,Weld Defect,2,1,bad material,MATERIAL_DEFECT,2.49,39.9,84.78
SCRAP-6994,WO-17557,INSP-8178,2025-08-27 10:09:07.044831007,M02,OP005,Shift A,Stainless 304,LOT-1502,Dimensional,7,4,Mat Defect,MATERIAL_DEFECT,4.38,13.5,125.16
SCRAP-6995,WO-17558,INSP-8179,2025-08-27 17:10:42.625469246,M06,OP007,Shift B,12ga Steel,LOT-1645,Weld Defect,4,1,operator error,OPERATOR_ERROR,10.81,28.51,157.28
SCRAP-6996,WO-17559,INSP-8180,2025-08-27 16:23:02.380985004,M01,OP016,Shift B,Aluminum 5052,LOT-1667,Dimensional,5,5,set up error,SETUP_ERROR,1.18,27.78,144.8
SCRAP-6997,WO-17560,INSP-8181,2025-08-27 20:25:17.916667164,M07,OP008,Shift B,16ga Steel,LOT-1629,Dimensional,7,3,setup err,SETUP_ERROR,18.13,24.49,298.34
SCRAP-6998,WO-17561,INSP-8182,2025-08-27 08:22:38.134811543,M02,OP013,Shift A,Stainless 304,LOT-1725,Surface Scratch,24,6,Machine,MACHINE_ISSUE,20.75,14.53,846.72
SCRAP-6999,WO-17562,INSP-8183,2025-08-27 08:36:19.497648882,M07,OP017,Shift A,"3/8"" Plate",LOT-1779,Surface Scratch,4,1,Incoming Defect,MATERIAL_DEFECT,15.04,20.83,143.48
SCRAP-7000,WO-17563,INSP-8184,2025-08-27 19:10:07.302288686,M04,OP011,Shift B,Stainless 304,LOT-1438,Dimensional,4,6,Setup Error,SETUP_ERROR,9.87,10.86,82.92
SCRAP-7001,WO-17564,INSP-8185,2025-08-28 17:25:16.188497565,M06,OP001,Shift B,Aluminum 5052,LOT-1699,Porosity,5,7,Setup Error,SETUP_ERROR,5.1,6.3,57.0
SCRAP-7002,WO-17565,INSP-8186,2025-08-28 15:47:53.401235154,M02,OP016,Shift B,"1/4"" Plate",LOT-1634,Burr,19,13,machine issue,MACHINE_ISSUE,14.56,12.11,506.73
SCRAP-7003,WO-17566,INSP-8187,2025-08-28 08:38:08.059115356,M05,OP019,Shift A,Aluminum 5052,LOT-1576,Weld Defect,1,1,Op Error,OPERATOR_ERROR,19.87,44.08,63.95
SCRAP-7004,WO-17566,INSP-8188,2025-08-28 09:19:08.059115356,M05,OP019,Shift A,Aluminum 5052,LOT-1576,Weld Defect,1,1,,UNKNOWN,7.76,55.77,63.53
SCRAP-7005,WO-17567,INSP-8189,2025-08-28 20:53:32.310455540,M06,OP003,Shift B,Stainless 304,LOT-1438,Dimensional,14,8,OPERATOR_ERROR,OPERATOR_ERROR,4.48,25.78,423.64
SCRAP-7006,WO-17568,INSP-8190,2025-08-28 09:25:30.103912163,M05,OP018,Shift A,Aluminum 5052,LOT-1684,Weld Defect,4,1,unknown,UNKNOWN,8.19,56.57,259.04
SCRAP-7007,WO-17569,INSP-8191,2025-08-28 07:56:34.703356291,M07,OP004,Shift A,16ga Steel,LOT-1392,Burr,11,3,Mach Issue,MACHINE_ISSUE,3.24,7.08,113.52
SCRAP-7008,WO-17570,INSP-8192,2025-08-28 18:17:36.968578902,M04,OP014,Shift B,"1/4"" Plate",LOT-1567,Bend Angle,27,5,Setup,SETUP_ERROR,9.38,24.61,917.73
SCRAP-7009,WO-17572,INSP-8194,2025-08-28 08:58:15.477964092,M04,OP017,Shift A,"3/8"" Plate",LOT-1504,Bend Angle,5,1,Not Recorded,UNKNOWN,21.46,29.33,253.95
SCRAP-7010,WO-17573,INSP-8195,2025-08-28 16:44:28.500169032,M02,OP012,Shift B,12ga Steel,LOT-1429,Dimensional,12,5,Mach Issue,MACHINE_ISSUE,19.82,15.04,418.32
SCRAP-7011,WO-17573,INSP-8196,2025-08-28 16:55:28.500169032,M02,OP012,Shift B,12ga Steel,LOT-1429,Dimensional,15,2,setup err,SETUP_ERROR,6.53,46.36,793.35
SCRAP-7012,WO-17574,INSP-8197,2025-08-28 20:02:47.692880663,M04,OP011,Shift B,"3/8"" Plate",LOT-1583,Dimensional,19,9,Operator Error,OPERATOR_ERROR,14.24,44.35,1113.21
SCRAP-7013,WO-17575,INSP-8198,2025-08-29 12:25:32.147058918,M07,OP013,,16ga Steel,LOT-1711,Burr,0,2,Mach Issue,MACHINE_ISSUE,11.49,36.82,0.0
SCRAP-7014,WO-17576,INSP-8199,2025-08-29 16:57:58.758340986,M03,OP007,Shift B,Stainless 304,LOT-1736,Dimensional,24,13,Operator,OPERATOR_ERROR,1.53,25.86,657.36
SCRAP-7015,WO-17577,INSP-8200,2025-08-29 18:07:06.973226165,M01,OP008,Shift B,16ga Steel,LOT-1650,Surface Scratch,10,4,Incoming Defect,MATERIAL_DEFECT,6.07,54.17,602.4
SCRAP-7016,WO-17578,INSP-8201,2025-08-29 19:54:40.318460096,M05,OP006,Shift B,"1/4"" Plate",LOT-1634,Porosity,9,2,Operator,OPERATOR_ERROR,20.33,36.31,509.76
SCRAP-7017,WO-17579,INSP-8202,2025-08-29 10:36:02.902585598,M02,OP017,,12ga Steel,LOT-1673,Surface Scratch,2,4,,UNKNOWN,3.35,53.1,112.9
SCRAP-7018,WO-17580,INSP-8203,2025-08-29 17:06:27.081141357,M02,OP011,Shift B,Stainless 304,LOT-1614,Surface Scratch,7,9,bad material,MATERIAL_DEFECT,1.54,6.45,55.93
SCRAP-7019,WO-17581,INSP-8204,2025-08-29 08:06:36.897323671,M07,OP019,,Stainless 304,LOT-1780,Burr,9,11,Machine,MACHINE_ISSUE,1.99,35.59,338.22
SCRAP-7020,WO-17582,INSP-8205,2025-08-29 15:36:05.146580049,M02,OP003,,12ga Steel,LOT-1673,Surface Scratch,0,1,Machine Issue,MACHINE_ISSUE,8.62,7.85,0.0
SCRAP-7021,WO-17583,INSP-8206,2025-08-29 12:44:00.213486350,M03,OP004,Shift A,14ga Steel,LOT-1702,Bend Angle,14,20,Machine Issue,MACHINE_ISSUE,9.9,54.75,905.1
SCRAP-7022,WO-17584,INSP-8207,2025-08-29 15:39:14.787309823,M05,OP003,Shift B,14ga Steel,LOT-1589,Porosity,18,17,MATERIAL_DEFECT,MATERIAL_DEFECT,7.84,53.9,1111.32
SCRAP-7023,WO-17585,INSP-8208,2025-09-01 17:24:50.223954197,M07,OP007,Shift B,16ga Steel,LOT-1423,Burr,21,1,Setup Error,SETUP_ERROR,9.1,7.84,355.74
SCRAP-7024,WO-17586,INSP-8209,2025-09-01 19:25:49.523761431,M05,OP007,Shift B,Aluminum 5052,LOT-1526,Dimensional,57,40,First Article Fail,SETUP_ERROR,12.29,55.18,3845.79
SCRAP-7025,WO-17587,INSP-8210,2025-09-01 12:11:22.712205923,M03,OP005,Shift A,Stainless 304,LOT-1443,Dimensional,1,1,First Article Fail,SETUP_ERROR,16.96,33.9,50.86
SCRAP-7026,WO-17588,INSP-8211,2025-09-01 20:24:30.605017831,M06,OP011,Shift B,16ga Steel,LOT-1640,Weld Defect,12,15,op err,OPERATOR_ERROR,9.1,30.96,480.72
SCRAP-7027,WO-17589,INSP-8212,2025-09-01 16:34:16.783297781,M06,OP012,Shift B,"3/8"" Plate",LOT-1676,Porosity,22,1,MATERIAL_DEFECT,MATERIAL_DEFECT,3.2,52.93,1234.86
SCRAP-7028,WO-17591,INSP-8214,2025-09-01 10:37:03.464107936,M01,OP018,Shift A,12ga Steel,LOT-1444,Surface Scratch,10,9,Material Defect,MATERIAL_DEFECT,18.82,58.65,774.7
SCRAP-7029,WO-17592,INSP-8215,2025-09-01 08:11:29.897282821,M05,OP020,Shift A,"3/8"" Plate",LOT-1641,Porosity,9,6,OPERATOR_ERROR,OPERATOR_ERROR,14.1,22.78,331.92
SCRAP-7030,WO-17593,INSP-8216,2025-09-01 09:20:30.439731098,M05,OP009,Shift A,"3/8"" Plate",LOT-1803,Weld Defect,28,4,Operator,OPERATOR_ERROR,1.29,49.71,1428.0
SCRAP-7031,WO-17595,INSP-8218,2025-09-01 19:06:15.819626301,M05,OP014,Shift B,12ga Steel,LOT-1713,Porosity,7,6,machine issue,MACHINE_ISSUE,10.93,30.55,290.36
SCRAP-7032,WO-17595,INSP-8219,2025-09-01 19:15:15.819626301,M05,OP014,Shift B,12ga Steel,LOT-1713,Porosity,5,6,OPERATOR_ERROR,OPERATOR_ERROR,16.05,6.63,113.4
SCRAP-7033,WO-17597,INSP-8221,2025-09-01 10:49:56.284445096,M04,OP015,Shift A,"1/4"" Plate",LOT-1688,Burr,0,1,SETUP_ERROR,SETUP_ERROR,8.53,34.61,0.0
SCRAP-7034,WO-17598,INSP-8222,2025-09-01 11:29:36.137043058,M04,OP009,Shift A,Stainless 304,LOT-1630,Surface Scratch,13,11,Setup Error,SETUP_ERROR,7.89,8.69,215.54
SCRAP-7035,WO-17599,INSP-8223,2025-09-01 08:41:58.871487453,M02,OP005,Shift A,Stainless 304,LOT-1615,Surface Scratch,1,2,UNKNOWN,UNKNOWN,6.96,11.7,18.66
SCRAP-7036,WO-17600,INSP-8224,2025-09-02 08:25:49.634954289,M01,OP020,,16ga Steel,LOT-1531,Burr,30,15,Op Error,OPERATOR_ERROR,9.89,35.04,1347.9
SCRAP-7037,WO-17601,INSP-8225,2025-09-02 16:30:42.339011363,M06,OP001,,16ga Steel,LOT-1374,Surface Scratch,6,2,Mat Defect,MATERIAL_DEFECT,18.16,22.85,246.06
SCRAP-7038,WO-17602,INSP-8226,2025-09-02 11:05:10.951278462,M04,OP020,Shift A,12ga Steel,LOT-1622,Dimensional,6,2,TBD,UNKNOWN,0.48,23.63,144.66
SCRAP-7039,WO-17604,INSP-8228,2025-09-02 08:42:57.395747684,M06,OP009,Shift A,14ga Steel,LOT-1524,Weld Defect,32,20,Operator Error,OPERATOR_ERROR,7.81,50.59,1868.8
SCRAP-7040,WO-17604,INSP-8229,2025-09-02 08:44:57.395747684,M06,OP009,Shift A,14ga Steel,LOT-1524,Weld Defect,23,31,Operator Error,OPERATOR_ERROR,14.8,42.24,1311.92
SCRAP-7041,WO-17605,INSP-8230,2025-09-02 18:53:13.604789391,M07,OP012,,16ga Steel,LOT-1704,Burr,17,2,Mach Issue,MACHINE_ISSUE,22.83,10.74,570.69
SCRAP-7042,WO-17606,INSP-8231,2025-09-02 09:05:20.023684562,M02,OP015,Shift A,"1/4"" Plate",LOT-1801,Surface Scratch,31,1,Machine Issue,MACHINE_ISSUE,3.5,21.97,789.57
SCRAP-7043,WO-17607,INSP-8232,2025-09-02 19:25:02.688123572,M06,OP006,Shift B,14ga Steel,LOT-1601,Dimensional,21,2,First Article Fail,SETUP_ERROR,2.18,41.42,915.6
SCRAP-7044,WO-17608,INSP-8233,2025-09-02 09:29:12.762417871,M01,OP009,Shift A,12ga Steel,LOT-1522,Surface Scratch,9,14,Not Recorded,UNKNOWN,3.52,27.08,275.4
SCRAP-7045,WO-17609,INSP-8234,2025-09-02 09:00:52.369913938,M06,OP017,Shift A,Stainless 304,LOT-1710,Weld Defect,25,3,Operator,OPERATOR_ERROR,4.28,21.27,638.75
SCRAP-7046,WO-17611,INSP-8236,2025-09-03 08:36:42.436053339,M01,OP009,Shift A,Aluminum 5052,LOT-1576,Dimensional,6,1,First Article Fail,SETUP_ERROR,7.95,28.42,218.22
SCRAP-7047,WO-17613,INSP-8238,2025-09-03 18:11:05.875151501,M06,OP014,Shift B,"3/8"" Plate",LOT-1734,Dimensional,6,11,Setup,SETUP_ERROR,3.19,19.1,133.74
SCRAP-7048,WO-17613,INSP-8239,2025-09-03 18:16:05.875151501,M06,OP014,Shift B,"3/8"" Plate",LOT-1734,Dimensional,9,6,drawing error,DESIGN_ISSUE,4.49,53.24,519.57
SCRAP-7049,WO-17614,INSP-8240,2025-09-03 17:34:29.645574556,M05,OP014,Shift B,"1/4"" Plate",LOT-1514,Surface Scratch,14,2,Mach Issue,MACHINE_ISSUE,22.25,43.31,917.84
SCRAP-7050,WO-17615,INSP-8241,2025-09-03 18:05:25.455684138,M06,OP014,Shift B,"3/8"" Plate",LOT-1571,Weld Defect,10,1,MATERIAL_DEFECT,MATERIAL_DEFECT,10.58,39.13,497.1
SCRAP-7051,WO-17616,INSP-8242,2025-09-03 18:16:32.942900069,M03,OP007,Shift B,14ga Steel,LOT-1733,Dimensional,27,16,Operator Error,OPERATOR_ERROR,8.72,56.55,1762.29
SCRAP-7052,WO-17618,INSP-8245,2025-09-03 18:21:23.054888291,M07,OP014,Shift B,16ga Steel,LOT-1416,Dimensional,5,3,N/A,UNKNOWN,3.61,10.04,68.25
SCRAP-7053,WO-17618,INSP-8246,2025-09-03 18:49:23.054888291,M07,OP014,Shift B,16ga Steel,LOT-1416,Dimensional,4,4,setup err,SETUP_ERROR,5.23,38.61,175.36
SCRAP-7054,WO-17619,INSP-8247,2025-09-03 18:02:48.512066806,M07,OP014,Shift B,Stainless 304,LOT-1566,Burr,17,7,MACHINE_ISSUE,MACHINE_ISSUE,0.49,13.81,243.1
SCRAP-7055,WO-17620,INSP-8248,2025-09-03 17:48:23.975502723,M04,OP006,Shift B,"3/8"" Plate",LOT-1351,Bend Angle,12,5,Machine Issue,MACHINE_ISSUE,4.85,42.17,564.24
SCRAP-7056,WO-17622,INSP-8250,2025-09-03 19:26:49.155771148,M05,OP011,Shift B,14ga Steel,LOT-1385,Weld Defect,23,1,Setup,SETUP_ERROR,1.97,18.58,472.65
SCRAP-7057,WO-17623,INSP-8251,2025-09-03 07:30:03.866985836,M03,OP018,Shift A,14ga Steel,LOT-1541,Bend Angle,8,5,op err,OPERATOR_ERROR,2.83,21.1,191.44
SCRAP-7058,WO-17624,INSP-8252,2025-09-03 11:03:36.292568697,M05,OP020,Shift A,12ga Steel,LOT-1713,Dimensional,33,5,Mat Defect,MATERIAL_DEFECT,7.71,49.1,1874.73
SCRAP-7059,WO-17625,INSP-8253,2025-09-03 07:59:37.258576346,M01,OP015,Shift A,Aluminum 5052,LOT-1764,Surface Scratch,4,1,bad material,MATERIAL_DEFECT,7.88,59.22,268.4
SCRAP-7060,WO-17626,INSP-8254,2025-09-04 09:15:48.125439793,M06,OP002,Shift A,16ga Steel,LOT-1321,Porosity,22,4,Operator Error,OPERATOR_ERROR,1.88,58.39,1325.94
SCRAP-7061,WO-17627,INSP-8255,2025-09-04 17:39:26.519395812,M03,OP003,Shift B,Stainless 304,LOT-1483,Surface Scratch,92,3,Mach Issue,MACHINE_ISSUE,7.46,13.75,1951.32
SCRAP-7062,WO-17628,INSP-8256,2025-09-04 18:03:17.282039211,M03,OP014,Shift B,Stainless 304,LOT-1618,Bend Angle,49,4,Setup Error,SETUP_ERROR,4.4,25.03,1442.07
SCRAP-7063,WO-17629,INSP-8257,2025-09-04 20:04:50.090528398,M04,OP010,Shift B,"3/8"" Plate",LOT-1647,Dimensional,3,6,,UNKNOWN,2.9,18.7,64.8
SCRAP-7064,WO-17630,INSP-8258,2025-09-04 19:36:57.080420589,M02,OP008,Shift B,12ga Steel,LOT-1666,Surface Scratch,8,2,MATERIAL_DEFECT,MATERIAL_DEFECT,5.32,36.69,336.08
SCRAP-7065,WO-17632,INSP-8260,2025-09-04 09:31:41.891579821,M01,OP018,Shift A,Aluminum 5052,LOT-1721,Surface Scratch,5,5,material defect,MATERIAL_DEFECT,2.78,21.77,122.75
SCRAP-7066,WO-17633,INSP-8261,2025-09-04 19:03:34.336397569,M05,OP003,Shift B,"3/8"" Plate",LOT-1360,Surface Scratch,9,2,MATERIAL_DEFECT,MATERIAL_DEFECT,1.46,34.68,325.26
SCRAP-7067,WO-17634,INSP-8262,2025-09-04 09:57:35.692566254,M06,OP018,Shift A,14ga Steel,LOT-1472,Porosity,20,10,machine issue,MACHINE_ISSUE,3.02,32.01,700.6
SCRAP-7068,WO-17635,INSP-8263,2025-09-04 12:21:57.188601204,M05,OP018,Shift A,14ga Steel,LOT-1449,Surface Scratch,4,8,Mach Issue,MACHINE_ISSUE,2.62,57.46,240.32
SCRAP-7069,WO-17636,INSP-8264,2025-09-04 19:48:27.359909938,M05,OP003,Shift B,"3/8"" Plate",LOT-1604,Weld Defect,12,4,Op Error,OPERATOR_ERROR,6.26,18.52,297.36
SCRAP-7070,WO-17638,INSP-8266,2025-09-04 13:09:29.490551357,M01,OP018,Shift A,16ga Steel,LOT-1416,Surface Scratch,10,7,equipment failure,MACHINE_ISSUE,1.94,33.36,353.0
SCRAP-7071,WO-17639,INSP-8267,2025-09-04 18:33:41.485481058,M07,OP008,Shift B,16ga Steel,LOT-1392,Burr,18,2,Machine,MACHINE_ISSUE,4.63,38.11,769.32
SCRAP-7072,WO-17640,INSP-8268,2025-09-04 21:27:11.256186624,M04,OP007,Shift B,"1/4"" Plate",LOT-1703,Dimensional,13,7,SETUP_ERROR,SETUP_ERROR,5.44,6.52,155.48
SCRAP-7073,WO-17641,INSP-8269,2025-09-05 19:35:17.003988963,M02,OP008,Shift B,12ga Steel,LOT-1564,Dimensional,15,11,Mach Issue,MACHINE_ISSUE,1.79,19.98,326.55
SCRAP-7074,WO-17642,INSP-8270,2025-09-05 11:19:43.248614523,M02,OP004,Shift A,Stainless 304,LOT-1692,Dimensional,6,1,set up error,SETUP_ERROR,5.22,29.48,208.2
SCRAP-7075,WO-17643,INSP-8271,2025-09-05 20:43:38.891125259,M03,OP012,Shift B,Stainless 304,LOT-1443,Dimensional,19,10,set up error,SETUP_ERROR,3.24,52.72,1063.24
SCRAP-7076,WO-17644,INSP-8272,2025-09-05 19:14:49.722556138,M06,OP016,Shift B,16ga Steel,LOT-1629,Weld Defect,6,5,First Article Fail,SETUP_ERROR,7.79,26.31,204.6
SCRAP-7077,WO-17645,INSP-8273,2025-09-05 11:55:23.307640550,M07,OP019,Shift A,Stainless 304,LOT-1760,Dimensional,6,7,First Article Fail,SETUP_ERROR,9.65,54.68,385.98
SCRAP-7078,WO-17647,INSP-8275,2025-09-05 10:35:23.337818933,M03,OP019,Shift A,14ga Steel,LOT-1451,Dimensional,27,21,machine issue,MACHINE_ISSUE,1.78,9.36,300.78
SCRAP-7079,WO-17648,INSP-8276,2025-09-05 07:51:30.882071233,M04,OP017,Shift A,"1/4"" Plate",LOT-1626,Surface Scratch,1,1,Mach Issue,MACHINE_ISSUE,6.41,50.78,57.19
SCRAP-7080,WO-17649,INSP-8277,2025-09-05 09:34:20.375857238,M03,OP004,Shift A,Stainless 304,LOT-1793,Bend Angle,10,14,unknown,UNKNOWN,10.57,29.04,396.1
SCRAP-7081,WO-17650,INSP-8278,2025-09-05 16:44:55.252490667,M06,OP006,Shift B,"3/8"" Plate",LOT-1348,Porosity,1,3,Operator Error,OPERATOR_ERROR,13.83,32.47,46.3
SCRAP-7082,WO-17651,INSP-8279,2025-09-08 12:50:22.930011327,M04,OP013,Shift A,"1/4"" Plate",LOT-1801,Burr,12,19,MACHINE_ISSUE,MACHINE_ISSUE,7.46,17.86,303.84
SCRAP-7083,WO-17652,INSP-8280,2025-09-08 07:38:57.641380657,M06,OP019,Shift A,Aluminum 5052,LOT-1805,Weld Defect,6,8,Machine Issue,MACHINE_ISSUE,7.89,32.53,242.52
SCRAP-7084,WO-17653,INSP-8281,2025-09-08 19:06:31.115433545,M06,OP011,Shift B,Aluminum 5052,LOT-1598,Porosity,22,7,Machine Issue,MACHINE_ISSUE,11.52,14.46,571.56
SCRAP-7085,WO-17654,INSP-8282,2025-09-08 09:58:28.277163169,M03,OP018,,Stainless 304,LOT-1710,Burr,19,3,bad material,MATERIAL_DEFECT,4.7,52.82,1092.88
SCRAP-7086,WO-17656,INSP-8284,2025-09-08 12:01:13.988948791,M04,OP015,Shift A,Stainless 304,LOT-1682,Dimensional,14,12,DESIGN_ISSUE,DESIGN_ISSUE,17.04,13.76,431.2
SCRAP-7087,WO-17657,INSP-8285,2025-09-08 19:32:48.408460285,M05,OP006,Shift B,Aluminum 5052,LOT-1751,Porosity,18,2,Operator Error,OPERATOR_ERROR,12.24,11.76,432.0
SCRAP-7088,WO-17658,INSP-8286,2025-09-08 15:49:56.229682342,M06,OP012,Shift B,Stainless 304,LOT-1440,Surface Scratch,3,1,Mach Issue,MACHINE_ISSUE,0.79,44.51,135.9
SCRAP-7089,WO-17659,INSP-8287,2025-09-08 16:05:49.283238078,M04,OP006,Shift B,"1/4"" Plate",LOT-1567,Dimensional,3,1,Unknown,UNKNOWN,9.67,29.94,118.83
SCRAP-7090,WO-17661,INSP-8289,2025-09-09 19:34:45.192821823,M05,OP012,Shift B,"1/4"" Plate",LOT-1545,Surface Scratch,9,3,material defect,MATERIAL_DEFECT,15.78,19.63,318.69
SCRAP-7091,WO-17662,INSP-8290,2025-09-09 17:50:16.347794658,M01,OP007,Shift B,Aluminum 5052,LOT-1741,Surface Scratch,14,12,equipment failure,MACHINE_ISSUE,10.05,5.39,216.16
SCRAP-7092,WO-17663,INSP-8291,2025-09-09 10:23:27.401108895,M05,OP004,Shift A,14ga Steel,LOT-1628,Dimensional,8,12,First Article Fail,SETUP_ERROR,3.49,9.65,105.12
SCRAP-7093,WO-17665,INSP-8293,2025-09-09 20:09:26.037220103,M04,OP011,Shift B,12ga Steel,LOT-1657,Bend Angle,4,3,First Article Fail,SETUP_ERROR,2.57,29.21,127.12
SCRAP-7094,WO-17666,INSP-8294,2025-09-09 10:29:15.739194997,M07,OP013,Shift A,Stainless 304,LOT-1610,Dimensional,11,9,See Notes,UNKNOWN,3.42,26.97,334.29
SCRAP-7095,WO-17667,INSP-8295,2025-09-10 18:50:53.725605580,M04,OP001,Shift B,Stainless 304,LOT-1774,Bend Angle,1,2,setup err,SETUP_ERROR,4.68,52.37,57.05
SCRAP-7096,WO-17668,INSP-8296,2025-09-10 13:54:05.174840308,M01,OP017,Shift A,12ga Steel,LOT-1654,Incorrect Material,14,5,Op Error,OPERATOR_ERROR,8.4,5.46,194.04
SCRAP-7097,WO-17669,INSP-8297,2025-09-10 17:16:02.695493661,M04,OP003,Shift B,"1/4"" Plate",LOT-1671,Burr,3,3,set up error,SETUP_ERROR,2.63,28.97,94.8
SCRAP-7098,WO-17672,INSP-8300,2025-09-10 10:40:09.946200758,M06,OP009,Shift A,Aluminum 5052,LOT-1550,Weld Defect,4,5,Setup,SETUP_ERROR,3.22,25.01,112.92
SCRAP-7099,WO-17676,INSP-8304,2025-09-10 12:34:48.079914307,M06,OP015,Shift A,Aluminum 5052,LOT-1687,Porosity,16,7,operator error,OPERATOR_ERROR,3.75,12.39,258.24
SCRAP-7100,WO-17677,INSP-8305,2025-09-10 18:28:37.345011115,M01,OP001,Shift B,16ga Steel,LOT-1324,Dimensional,5,5,unknown,UNKNOWN,8.64,21.45,150.45
SCRAP-7101,WO-17678,INSP-8306,2025-09-10 08:38:34.339847489,M06,OP002,Shift A,"3/8"" Plate",LOT-1530,Surface Scratch,12,10,OPERATOR_ERROR,OPERATOR_ERROR,2.04,43.49,546.36
SCRAP-7102,WO-17679,INSP-8307,2025-09-10 11:14:19.856034415,M04,OP002,Shift A,Stainless 304,LOT-1484,Surface Scratch,14,7,Incoming Defect,MATERIAL_DEFECT,6.08,37.72,613.2
SCRAP-7103,WO-17680,INSP-8308,2025-09-10 18:07:34.653549017,M04,OP001,,12ga Steel,LOT-1653,Burr,10,9,MATERIAL_DEFECT,MATERIAL_DEFECT,12.88,48.18,610.6
SCRAP-7104,WO-17681,INSP-8309,2025-09-10 08:44:57.030819162,M05,OP004,Shift A,12ga Steel,LOT-1666,Weld Defect,3,1,operator error,OPERATOR_ERROR,5.07,21.79,80.58
SCRAP-7105,WO-17682,INSP-8310,2025-09-11 19:03:43.885381389,M01,OP006,Shift B,12ga Steel,LOT-1654,Surface Scratch,12,2,Mat Defect,MATERIAL_DEFECT,2.09,13.92,192.12
SCRAP-7106,WO-17683,INSP-8311,2025-09-11 18:41:15.804285383,M06,OP007,Shift B,16ga Steel,LOT-1799,Porosity,20,24,op err,OPERATOR_ERROR,3.54,34.92,769.2
SCRAP-7107,WO-17684,INSP-8312,2025-09-11 10:56:24.562069331,M06,OP020,Shift A,Aluminum 5052,LOT-1697,Porosity,0,1,MACHINE_ISSUE,MACHINE_ISSUE,4.63,50.14,0.0
SCRAP-7108,WO-17685,INSP-8313,2025-09-11 16:41:18.779368371,M06,OP003,Shift B,16ga Steel,LOT-1344,Surface Scratch,21,6,Not Recorded,UNKNOWN,17.32,32.96,1055.88
SCRAP-7109,WO-17686,INSP-8314,2025-09-11 18:42:17.488587321,M05,OP001,Shift B,12ga Steel,LOT-1444,Porosity,11,6,Op Error,OPERATOR_ERROR,11.73,22.79,379.72
SCRAP-7110,WO-17688,INSP-8316,2025-09-11 11:39:14.178376050,M06,OP015,Shift A,Stainless 304,LOT-1582,Dimensional,10,5,MACHINE_ISSUE,MACHINE_ISSUE,4.38,24.55,289.3
SCRAP-7111,WO-17688,INSP-8317,2025-09-11 11:58:14.178376050,M06,OP015,Shift A,Stainless 304,LOT-1582,Dimensional,9,6,Mach Issue,MACHINE_ISSUE,1.97,27.66,266.67
SCRAP-7112,WO-17689,INSP-8318,2025-09-11 09:26:35.194669982,M02,OP002,Shift A,"1/4"" Plate",LOT-1771,Surface Scratch,7,6,material defect,MATERIAL_DEFECT,10.3,33.78,308.56
SCRAP-7113,WO-17690,INSP-8319,2025-09-11 08:46:59.384998093,M02,OP005,Shift A,12ga Steel,LOT-1730,Dimensional,9,5,Unknown,UNKNOWN,13.36,15.98,264.06
SCRAP-7114,WO-17691,INSP-8320,2025-09-11 10:55:44.455079204,M01,OP004,Shift A,Aluminum 5052,LOT-1724,Dimensional,0,1,Setup,SETUP_ERROR,8.37,58.29,0.0
SCRAP-7115,WO-17692,INSP-8321,2025-09-11 16:07:41.918915903,M07,OP001,Shift B,16ga Steel,LOT-1704,Surface Scratch,7,9,bad material,MATERIAL_DEFECT,21.07,41.14,435.47
SCRAP-7116,WO-17693,INSP-8322,2025-09-11 20:20:36.454632038,M06,OP016,Shift B,16ga Steel,LOT-1747,Weld Defect,15,3,machine issue,MACHINE_ISSUE,8.14,44.08,783.3
SCRAP-7117,WO-17694,INSP-8323,2025-09-11 11:10:36.036931916,M06,OP018,Shift A,12ga Steel,LOT-1778,Porosity,9,1,Mat Defect,MATERIAL_DEFECT,1.86,40.93,385.11
SCRAP-7118,WO-17695,INSP-8324,2025-09-11 12:28:33.974296381,M05,OP015,Shift A,"3/8"" Plate",LOT-1698,Porosity,3,4,Setup,SETUP_ERROR,6.93,7.53,43.38
SCRAP-7119,WO-17696,INSP-8325,2025-09-11 08:22:01.211052763,M04,OP015,Shift A,Stainless 304,LOT-1521,Bend Angle,26,2,setup err,SETUP_ERROR,17.66,47.62,1697.28
SCRAP-7120,WO-17697,INSP-8326,2025-09-12 17:30:48.584435772,M05,OP012,Shift B,"3/8"" Plate",LOT-1698,Porosity,20,17,operator error,OPERATOR_ERROR,14.16,56.38,1410.8
SCRAP-7121,WO-17698,INSP-8327,2025-09-12 09:33:39.242511243,M05,OP009,Shift A,Aluminum 5052,LOT-1750,Dimensional,19,14,Machine,MACHINE_ISSUE,5.34,37.56,815.1
