inspection_id,work_order_id,inspection_date,inspector_id,quantity_inspected,quantity_passed,quantity_failed,defect_code_raw,defect_code_clean,disposition,notes
INSP-7096,WO-16556,2025-04-26 08:48:12.762023976,OP014,319,306,13,Surface Scratch,Surface Scratch,Use-As-Is,
INSP-7097,WO-16557,2025-04-26 17:58:27.206446278,OP005,267,231,36,Poros.,Porosity,Scrap,
INSP-7098,WO-16558,2025-04-26 20:44:05.202032387,OP011,328,308,20,sharp edge,Burr,Scrap,
INSP-7099,WO-16559,2025-04-26 11:57:40.333165838,OP012,70,65,5,scrach,Surface Scratch,Scrap,
INSP-7100,WO-16560,2025-04-26 19:17:18.691171996,OP002,298,263,35,scrach,Surface Scratch,Rework,
INSP-7101,WO-16560,2025-04-26 19:55:18.691171996,OP002,298,265,33,scrach,Surface Scratch,Rework,
INSP-7102,WO-16561,2025-04-28 19:25:10.913971948,OP016,472,443,29,sharp edge,Burr,Rework,
INSP-7103,WO-16562,2025-04-28 17:42:40.952092991,OP007,199,168,31,Bend Angle,Bend Angle,Rework,
INSP-7104,WO-16563,2025-04-28 18:57:50.269230946,OP019,286,266,20,surface scr,Surface Scratch,Scrap,
INSP-7105,WO-16564,2025-04-28 19:06:59.146560901,OP002,201,191,10,Poros.,Porosity,Scrap,Current begin remain present level speak job.
INSP-7106,WO-16565,2025-04-28 12:00:42.799247249,OP008,303,286,17,weld def.,Weld Defect,Rework,
INSP-7107,WO-16565,2025-04-28 12:09:42.799247249,OP008,303,286,17,weld def.,Weld Defect,Rework,
INSP-7108,WO-16566,2025-04-28 12:23:48.471277093,OP016,15,12,3,Gas Pocket,Porosity,Scrap,
INSP-7109,WO-16567,2025-04-29 09:50:50.975214082,OP015,15,14,1,scrach,Surface Scratch,Rework,
INSP-7110,WO-16567,2025-04-29 10:27:50.975214082,OP015,15,14,1,scrach,Surface Scratch,Rework,
INSP-7111,WO-16568,2025-04-29 10:14:09.136385322,OP014,98,90,8,bend angle,Bend Angle,Scrap,
INSP-7112,WO-16569,2025-04-29 18:27:28.686277300,OP001,393,377,16,Poros.,Porosity,Scrap,Two economic cup suffer response which.
INSP-7113,WO-16570,2025-04-29 10:09:35.183906647,OP010,280,268,12,Sharp Burr,Burr,Rework,
INSP-7114,WO-16571,2025-04-29 08:55:07.835031865,OP019,81,77,4,dim.,Dimensional,Scrap,On short find some.
INSP-7115,WO-16572,2025-04-29 16:33:09.382853045,OP019,398,375,23,Dimensional,Dimensional,Use-As-Is,
INSP-7116,WO-16573,2025-04-29 18:41:47.720518683,OP015,141,131,10,dim.,Dimensional,Scrap,
INSP-7117,WO-16573,2025-04-29 19:04:47.720518683,OP015,141,131,10,dim.,Dimensional,Scrap,
INSP-7118,WO-16574,2025-04-29 19:06:19.276250755,OP011,469,421,48,Dimensional,Dimensional,Rework,
INSP-7119,WO-16575,2025-04-30 07:45:08.454114926,OP006,63,59,4,weld def.,Weld Defect,Rework,
INSP-7120,WO-16575,2025-04-30 08:20:08.454114926,OP006,63,59,4,weld def.,Weld Defect,Rework,
INSP-7121,WO-16576,2025-04-30 07:59:05.902069048,OP003,272,260,12,sharp edge,Burr,Scrap,Item land others even five blue him.
INSP-7122,WO-16577,2025-04-30 17:06:17.725172510,OP017,459,434,25,void,Porosity,Rework,
INSP-7123,WO-16578,2025-04-30 18:35:47.486296873,OP005,91,81,10,Scratch,Surface Scratch,Rework,Note hear plan ask cold.
INSP-7124,WO-16578,2025-04-30 18:57:47.486296873,OP005,91,81,10,Scratch,Surface Scratch,Rework,Note hear plan ask cold.
INSP-7125,WO-16579,2025-04-30 09:11:38.618271127,OP014,425,398,27,DIMENSIONAL,Dimensional,Scrap,
INSP-7126,WO-16580,2025-04-30 19:45:03.309124455,OP018,292,246,46,BEND,Bend Angle,Rework,When education important.
INSP-7127,WO-16581,2025-04-30 09:33:35.767493151,OP004,413,381,32,Angle Error,Bend Angle,Scrap,
INSP-7128,WO-16582,2025-04-30 10:39:06.998184696,OP004,402,378,24,Dimension Error,Dimensional,Scrap,
INSP-7129,WO-16583,2025-04-30 07:57:07.528743237,OP006,250,237,13,Dimension Error,Dimensional,Rework,Step population whole good air conference follow so.
INSP-7130,WO-16584,2025-05-01 12:50:24.250258238,OP011,87,84,3,Dimentional,Dimensional,Scrap,Early Democrat he certain fire act.
INSP-7131,WO-16585,2025-05-01 09:31:36.007233199,OP004,331,310,21,burr,Burr,Scrap,Response degree nothing.
INSP-7132,WO-16586,2025-05-01 20:20:17.946942695,OP019,329,314,15,Weld,Weld Defect,Rework,
INSP-7133,WO-16586,2025-05-01 20:39:17.946942695,OP019,329,314,15,Weld,Weld Defect,Rework,
INSP-7134,WO-16587,2025-05-01 11:28:15.611223559,OP011,451,431,20,dimensional,Dimensional,Scrap,Together no history own money bill.
INSP-7135,WO-16588,2025-05-01 16:44:14.848331170,OP013,48,45,3,weld def.,Weld Defect,Rework,
INSP-7136,WO-16589,2025-05-01 17:19:09.366798306,OP015,458,417,41,Dimensional,Dimensional,Rework,
INSP-7137,WO-16590,2025-05-01 16:59:58.673167945,OP015,431,413,18,Scr,Surface Scratch,Scrap,
INSP-7138,WO-16590,2025-05-01 17:17:58.673167945,OP015,431,413,18,Scr,Surface Scratch,Scrap,
INSP-7139,WO-16591,2025-05-01 13:04:15.706700077,OP006,107,100,7,MATERIAL,Incorrect Material,Scrap,Respond watch space provide off.
INSP-7140,WO-16592,2025-05-01 18:12:28.661297150,OP010,357,340,17,Welding Issue,Weld Defect,Use-As-Is,Radio itself spend cup anyone management.
INSP-7141,WO-16593,2025-05-01 08:41:38.731810743,OP010,337,331,6,dimensional,Dimensional,Rework,
INSP-7142,WO-16594,2025-05-01 09:01:27.871096689,OP010,191,184,7,angle err,Bend Angle,Use-As-Is,
INSP-7143,WO-16595,2025-05-02 10:54:30.062811045,OP020,12,10,2,Scratch,Surface Scratch,Scrap,
INSP-7144,WO-16595,2025-05-02 11:02:30.062811045,OP020,12,10,2,Scratch,Surface Scratch,Scrap,
INSP-7145,WO-16596,2025-05-02 07:37:23.719990025,OP007,448,360,88,Weld Defect,Weld Defect,Scrap,
INSP-7146,WO-16597,2025-05-02 17:49:30.906324580,OP013,91,84,7,void,Porosity,Rework,
INSP-7147,WO-16598,2025-05-02 19:36:58.110931962,OP005,404,325,79,Gas Pocket,Porosity,Rework,Wrong instead buy.
INSP-7148,WO-16599,2025-05-02 09:33:21.080602513,OP003,56,55,1,dim.,Dimensional,Scrap,
INSP-7149,WO-16600,2025-05-02 11:13:48.006626581,OP009,319,303,16,Weld Defect,Weld Defect,Scrap,
INSP-7150,WO-16601,2025-05-02 19:32:07.781903084,OP008,266,244,22,Out of Angle,Bend Angle,Rework,
INSP-7151,WO-16602,2025-05-02 16:19:54.746417523,OP003,463,437,26,Bur,Burr,Scrap,
INSP-7152,WO-16603,2025-05-02 17:03:31.639652733,OP006,257,245,12,Dimension Error,Dimensional,Scrap,
INSP-7153,WO-16603,2025-05-02 17:33:31.639652733,OP006,257,244,13,Dimension Error,Dimensional,Scrap,
INSP-7154,WO-16604,2025-05-02 10:51:26.028700008,OP008,278,267,11,Dimension Error,Dimensional,Scrap,Over option door again.
INSP-7155,WO-16605,2025-05-02 10:05:47.284695585,OP012,119,111,8,Sharp Edge,Burr,Use-As-Is,
INSP-7156,WO-16606,2025-05-02 18:50:48.312677947,OP002,408,384,24,Dimension Error,Dimensional,Rework,
INSP-7157,WO-16607,2025-05-02 20:08:05.269260814,OP011,278,264,14,dimensional,Dimensional,Use-As-Is,
INSP-7158,WO-16608,2025-05-05 11:52:45.546766369,OP013,353,326,27,Angle Error,Bend Angle,Rework,
INSP-7159,WO-16609,2025-05-05 12:19:12.433928153,OP005,102,100,2,Surface Scratch,Surface Scratch,Use-As-Is,Popular task write.
INSP-7160,WO-16610,2025-05-05 18:43:59.911301650,OP019,170,162,8,DIMENSIONAL,Dimensional,Rework,
INSP-7161,WO-16611,2025-05-05 08:36:09.378825313,OP014,455,423,32,POROSITY,Porosity,Scrap,
INSP-7162,WO-16612,2025-05-05 08:14:06.535598493,OP007,46,44,2,Dim,Dimensional,Use-As-Is,
INSP-7163,WO-16613,2025-05-05 11:07:35.303342671,OP014,63,61,2,Dimensional,Dimensional,Rework,
INSP-7164,WO-16614,2025-05-05 20:02:54.943020431,OP001,282,252,30,Dimension Error,Dimensional,Scrap,
INSP-7165,WO-16615,2025-05-05 12:36:02.354886383,OP018,95,88,7,Dim,Dimensional,Scrap,
INSP-7166,WO-16616,2025-05-06 15:52:25.673593385,OP019,468,392,76,dim.,Dimensional,Rework,Expect success idea time truth although population.
INSP-7167,WO-16617,2025-05-06 15:38:48.518854721,OP014,84,71,13,porosity,Porosity,Rework,
INSP-7168,WO-16618,2025-05-06 10:59:34.519172098,OP002,359,343,16,Dim,Dimensional,Scrap,
INSP-7169,WO-16619,2025-05-06 10:16:01.936191862,OP020,330,298,32,Burr,Burr,Rework,
INSP-7170,WO-16620,2025-05-06 18:55:34.320240543,OP009,379,329,50,dimensional,Dimensional,Scrap,
INSP-7171,WO-16620,2025-05-06 19:35:34.320240543,OP009,379,329,50,dimensional,Dimensional,Scrap,
INSP-7172,WO-16621,2025-05-06 09:27:24.650557888,OP017,134,125,9,incorrect material,Incorrect Material,Use-As-Is,
INSP-7173,WO-16622,2025-05-06 16:50:18.821381817,OP014,275,253,22,Weld Defect,Weld Defect,Scrap,Like stop indeed feeling.
INSP-7174,WO-16623,2025-05-06 18:44:15.223545614,OP015,237,228,9,Dim,Dimensional,Scrap,
INSP-7175,WO-16624,2025-05-06 09:42:46.257954244,OP006,459,428,31,Dimentional,Dimensional,Scrap,Send hundred news finish partner hotel.
INSP-7176,WO-16625,2025-05-06 18:57:46.776721988,OP018,106,88,18,dim.,Dimensional,Rework,
INSP-7177,WO-16626,2025-05-06 09:54:36.725121675,OP015,339,322,17,Dimension Error,Dimensional,Rework,Management political treat successful visit bill difference.
INSP-7178,WO-16626,2025-05-06 10:30:36.725121675,OP015,339,322,17,Dimension Error,Dimensional,Rework,Management political treat successful visit bill difference.
INSP-7179,WO-16627,2025-05-06 20:31:38.716334067,OP014,364,351,13,DIMENSIONAL,Dimensional,Scrap,
INSP-7180,WO-16628,2025-05-06 11:43:10.000289801,OP018,237,214,23,dim.,Dimensional,Rework,
INSP-7181,WO-16629,2025-05-06 11:45:13.164923500,OP004,149,141,8,Scratch,Surface Scratch,Use-As-Is,Catch year technology.
INSP-7182,WO-16630,2025-05-07 16:37:48.221741761,OP003,467,446,21,Dim,Dimensional,Use-As-Is,Difficult because right speech staff Mr.
INSP-7183,WO-16631,2025-05-07 19:22:12.009406328,OP010,414,387,27,BURR,Burr,Rework,
INSP-7184,WO-16632,2025-05-07 19:20:46.784176063,OP010,400,374,26,Dimensional,Dimensional,Scrap,Various test employee.
INSP-7185,WO-16633,2025-05-07 20:12:28.071872111,OP015,47,39,8,Sharp Burr,Burr,Scrap,
INSP-7186,WO-16634,2025-05-07 08:11:48.152650954,OP019,475,433,42,Surface Scratch,Surface Scratch,Scrap,
INSP-7187,WO-16635,2025-05-07 09:53:00.174927634,OP008,422,402,20,Weld Reject,Weld Defect,Scrap,Book water avoid.
INSP-7188,WO-16636,2025-05-07 20:24:37.496679940,OP010,285,272,13,MATERIAL,Incorrect Material,Scrap,
INSP-7189,WO-16637,2025-05-07 18:27:37.815914516,OP016,244,228,16,Sharp Edge,Burr,Use-As-Is,
INSP-7190,WO-16637,2025-05-07 19:05:37.815914516,OP016,244,228,16,Sharp Edge,Burr,Use-As-Is,
INSP-7191,WO-16638,2025-05-07 18:29:57.503886241,OP017,355,324,31,surface scr,Surface Scratch,Rework,
INSP-7192,WO-16639,2025-05-08 10:48:23.836667789,OP001,28,28,0,Pass,None,Pass,Reach social here recognize understand on.
INSP-7193,WO-16640,2025-05-08 19:42:47.384171245,OP006,133,128,5,burr,Burr,Rework,
INSP-7194,WO-16640,2025-05-08 20:24:47.384171245,OP006,133,128,5,burr,Burr,Rework,
INSP-7195,WO-16641,2025-05-08 08:28:58.629153165,OP019,340,318,22,sharp edge,Burr,Scrap,Call technology send thousand.
INSP-7196,WO-16642,2025-05-08 10:05:24.623471809,OP014,90,72,18,Dimension Error,Dimensional,Rework,
INSP-7197,WO-16643,2025-05-08 19:10:02.370992785,OP006,87,84,3,Weld,Weld Defect,Scrap,Pm property miss drive long majority.
INSP-7198,WO-16644,2025-05-08 15:20:52.226353086,OP011,485,464,21,Sharp Edge,Burr,Rework,
INSP-7199,WO-16645,2025-05-08 17:03:54.537282815,OP001,170,163,7,Dimensional,Dimensional,Rework,
INSP-7200,WO-16646,2025-05-08 07:27:47.723228479,OP015,88,80,8,DIMENSIONAL,Dimensional,Scrap,
INSP-7201,WO-16647,2025-05-08 18:40:14.498352126,OP005,93,88,5,DIMENSIONAL,Dimensional,Rework,
INSP-7202,WO-16648,2025-05-08 10:02:42.837132132,OP009,331,314,17,Angle Error,Bend Angle,Scrap,
INSP-7203,WO-16649,2025-05-08 08:28:31.463967228,OP017,111,102,9,weld defect,Weld Defect,Scrap,
INSP-7204,WO-16650,2025-05-09 18:29:35.098865302,OP016,483,458,25,dimensional,Dimensional,Scrap,
INSP-7205,WO-16651,2025-05-09 16:48:01.148789677,OP015,199,135,64,angle err,Bend Angle,Scrap,
INSP-7206,WO-16652,2025-05-09 11:31:04.695431498,OP015,399,379,20,Sharp Edge,Burr,Scrap,
INSP-7207,WO-16653,2025-05-09 11:32:34.141526732,OP012,119,110,9,Dimensional,Dimensional,Scrap,Focus room difficult enough fast.
INSP-7208,WO-16654,2025-05-09 11:47:54.888234483,OP003,134,126,8,dim.,Dimensional,Rework,
INSP-7209,WO-16655,2025-05-09 08:28:20.946505625,OP016,43,40,3,Wrong Mat,Incorrect Material,Rework,
INSP-7210,WO-16656,2025-05-09 10:03:43.889819543,OP003,25,24,1,Burr,Burr,Scrap,
INSP-7211,WO-16657,2025-05-09 12:08:52.453505521,OP016,270,253,17,dimensional,Dimensional,Use-As-Is,
INSP-7212,WO-16658,2025-05-12 11:00:11.328388286,OP017,65,61,4,Dimentional,Dimensional,Scrap,
INSP-7213,WO-16659,2025-05-12 11:47:10.414816860,OP001,191,181,10,Dimentional,Dimensional,Rework,
INSP-7214,WO-16660,2025-05-12 07:58:22.177238588,OP013,52,46,6,BEND,Bend Angle,Scrap,
INSP-7215,WO-16661,2025-05-12 12:31:32.419434722,OP012,79,75,4,DIMENSIONAL,Dimensional,Scrap,Good structure drug positive.
INSP-7216,WO-16662,2025-05-12 09:44:01.758451008,OP020,264,248,16,dim.,Dimensional,Rework,
INSP-7217,WO-16662,2025-05-12 10:13:01.758451008,OP020,264,248,16,dim.,Dimensional,Rework,
INSP-7218,WO-16663,2025-05-12 11:23:43.004050778,OP009,295,281,14,Angle Error,Bend Angle,Rework,
INSP-7219,WO-16664,2025-05-13 15:49:48.039776964,OP012,357,342,15,angle err,Bend Angle,Scrap,
INSP-7220,WO-16664,2025-05-13 16:12:48.039776964,OP012,357,342,15,angle err,Bend Angle,Scrap,
INSP-7221,WO-16665,2025-05-13 08:01:40.426729321,OP005,214,207,7,Dim,Dimensional,Use-As-Is,
INSP-7222,WO-16666,2025-05-13 10:58:41.129371448,OP012,122,117,5,Welding Issue,Weld Defect,Rework,
INSP-7223,WO-16667,2025-05-13 12:43:17.274575666,OP018,439,420,19,Wrong Material,Incorrect Material,Scrap,
INSP-7224,WO-16668,2025-05-13 09:05:02.628552980,OP007,349,334,15,Dimentional,Dimensional,Scrap,Reason avoid manager defense provide.
INSP-7225,WO-16669,2025-05-13 10:38:12.308529356,OP018,335,314,21,Dim,Dimensional,Scrap,
INSP-7226,WO-16670,2025-05-13 10:21:35.711348711,OP010,468,452,16,Welding Issue,Weld Defect,Rework,Stand could bit decade opportunity month teach.
INSP-7227,WO-16671,2025-05-13 16:40:26.325947116,OP003,447,422,25,scrach,Surface Scratch,Rework,
INSP-7228,WO-16672,2025-05-13 19:04:07.690183798,OP017,42,35,7,DIMENSIONAL,Dimensional,Scrap,
INSP-7229,WO-16672,2025-05-13 19:23:07.690183798,OP017,42,35,7,DIMENSIONAL,Dimensional,Scrap,
INSP-7230,WO-16673,2025-05-13 11:34:32.939851399,OP019,64,61,3,Dimension Error,Dimensional,Rework,
INSP-7231,WO-16674,2025-05-13 08:34:15.136431469,OP007,35,33,2,Weld,Weld Defect,Scrap,Remain pretty summer black candidate.
INSP-7232,WO-16675,2025-05-13 18:27:44.479219530,OP019,183,124,59,angle err,Bend Angle,Use-As-Is,
INSP-7233,WO-16676,2025-05-13 11:03:05.894481359,OP015,314,283,31,weld def.,Weld Defect,Scrap,History laugh per data hundred attention.
INSP-7234,WO-16677,2025-05-14 17:27:56.150197941,OP011,164,139,25,scrach,Surface Scratch,Use-As-Is,
INSP-7235,WO-16678,2025-05-14 20:52:12.442908100,OP010,27,23,4,dimensional,Dimensional,Use-As-Is,
INSP-7236,WO-16679,2025-05-14 10:42:45.979009705,OP002,207,195,12,Sharp Edge,Burr,Use-As-Is,
INSP-7237,WO-16680,2025-05-14 10:57:20.813136379,OP003,195,186,9,Dimentional,Dimensional,Scrap,Clearly film thank possible challenge then.
INSP-7238,WO-16681,2025-05-14 09:09:07.995804133,OP005,251,230,21,Dimentional,Dimensional,Rework,
INSP-7239,WO-16682,2025-05-14 15:40:39.188411982,OP004,140,113,27,Dimentional,Dimensional,Scrap,
INSP-7240,WO-16683,2025-05-14 16:26:19.806502876,OP015,266,251,15,dimensional,Dimensional,Rework,Drive thus cost agreement.
INSP-7241,WO-16683,2025-05-14 16:30:19.806502876,OP015,266,252,14,dimensional,Dimensional,Rework,Drive thus cost agreement.
INSP-7242,WO-16684,2025-05-14 17:48:20.767691363,OP010,56,54,2,incorrect material,Incorrect Material,Rework,
INSP-7243,WO-16685,2025-05-14 10:01:16.692587335,OP014,455,431,24,Dim,Dimensional,Use-As-Is,Laugh enter until base issue character maybe.
INSP-7244,WO-16686,2025-05-14 20:37:05.281962629,OP008,351,328,23,Sharp Edge,Burr,Use-As-Is,
INSP-7245,WO-16687,2025-05-14 11:10:07.058265817,OP016,45,42,3,WELD,Weld Defect,Scrap,
INSP-7246,WO-16688,2025-05-14 11:14:39.728829933,OP009,499,478,21,surface scr,Surface Scratch,Scrap,
INSP-7247,WO-16689,2025-05-15 16:34:17.252335680,OP005,445,420,25,Scr,Surface Scratch,Rework,Free kid have any him up create.
INSP-7248,WO-16690,2025-05-15 21:13:21.334542355,OP017,105,98,7,Scratch,Surface Scratch,Rework,Idea order morning management item.
INSP-7249,WO-16691,2025-05-15 15:57:15.697318086,OP011,371,325,46,Poros.,Porosity,Scrap,
INSP-7250,WO-16692,2025-05-15 09:46:27.737429970,OP006,25,25,0,OK,None,Pass,
INSP-7251,WO-16693,2025-05-15 10:19:45.276997511,OP011,161,151,10,Bend,Bend Angle,Rework,
INSP-7252,WO-16694,2025-05-15 08:43:56.591265603,OP014,284,267,17,Sharp Burr,Burr,Rework,
INSP-7253,WO-16695,2025-05-15 17:36:35.417122755,OP010,44,43,1,burr,Burr,Rework,
INSP-7254,WO-16696,2025-05-15 17:05:32.069439110,OP010,411,390,21,porosity,Porosity,Rework,
INSP-7255,WO-16697,2025-05-15 15:16:55.918357346,OP018,347,282,65,sharp edge,Burr,Scrap,
INSP-7256,WO-16698,2025-05-15 17:33:36.617409139,OP012,213,204,9,Weld Defect,Weld Defect,Rework,
INSP-7257,WO-16698,2025-05-15 17:44:36.617409139,OP012,213,204,9,Weld Defect,Weld Defect,Rework,
INSP-7258,WO-16699,2025-05-15 19:10:23.599516067,OP018,473,446,27,surface scr,Surface Scratch,Scrap,Position where detail.
INSP-7259,WO-16700,2025-05-15 09:57:47.096748220,OP014,439,391,48,Angle Error,Bend Angle,Use-As-Is,
INSP-7260,WO-16701,2025-05-16 19:34:21.895530796,OP020,182,139,43,Gas Pocket,Porosity,Scrap,
INSP-7261,WO-16701,2025-05-16 20:19:21.895530796,OP020,182,139,43,Gas Pocket,Porosity,Scrap,
INSP-7262,WO-16702,2025-05-16 16:51:16.009420313,OP009,332,323,9,DIMENSIONAL,Dimensional,Rework,
INSP-7263,WO-16703,2025-05-16 09:36:00.284738351,OP001,102,96,6,DIMENSIONAL,Dimensional,Scrap,Time offer draw.
INSP-7264,WO-16704,2025-05-16 07:25:22.161506710,OP001,356,338,18,Bend Angle,Bend Angle,Rework,Big difficult per respond hot big safe.
INSP-7265,WO-16705,2025-05-16 16:24:39.787021922,OP002,140,129,11,Sharp Edge,Burr,Rework,
INSP-7266,WO-16706,2025-05-16 15:16:18.623975902,OP001,382,364,18,Mat Error,Incorrect Material,Scrap,Manager commercial data PM relationship.
INSP-7267,WO-16707,2025-05-16 07:27:11.237848436,OP016,394,362,32,Dimension Error,Dimensional,Rework,
INSP-7268,WO-16708,2025-05-16 09:54:37.214979412,OP004,462,435,27,Weld,Weld Defect,Scrap,Safe behind me red live.
INSP-7269,WO-16709,2025-05-17 19:36:46.741995862,OP017,212,198,14,weld defect,Weld Defect,Rework,
INSP-7270,WO-16709,2025-05-17 20:07:46.741995862,OP017,212,198,14,weld defect,Weld Defect,Rework,
INSP-7271,WO-16710,2025-05-17 09:12:40.419532376,OP012,245,236,9,Weld Defect,Weld Defect,Scrap,
INSP-7272,WO-16711,2025-05-17 11:00:01.519773227,OP005,328,314,14,Welding Issue,Weld Defect,Rework,
INSP-7273,WO-16711,2025-05-17 11:45:01.519773227,OP005,328,314,14,Welding Issue,Weld Defect,Rework,
INSP-7274,WO-16712,2025-05-17 08:50:21.230589607,OP014,157,146,11,scrach,Surface Scratch,Rework,
INSP-7275,WO-16713,2025-05-17 12:12:16.734827283,OP014,397,384,13,Weld,Weld Defect,Rework,
INSP-7276,WO-16714,2025-05-17 10:05:40.330024287,OP004,215,200,15,Dim,Dimensional,Scrap,
INSP-7277,WO-16714,2025-05-17 10:07:40.330024287,OP004,215,200,15,Dim,Dimensional,Scrap,
INSP-7278,WO-16715,2025-05-19 12:27:57.631314552,OP015,350,325,25,Dim,Dimensional,Scrap,
INSP-7279,WO-16716,2025-05-19 18:57:38.402136938,OP006,207,190,17,BURR,Burr,Use-As-Is,System reach color race coach.
INSP-7280,WO-16717,2025-05-19 19:08:58.831838246,OP008,47,44,3,surface scratch,Surface Scratch,Scrap,
INSP-7281,WO-16718,2025-05-19 11:09:08.980321459,OP008,70,57,13,Dim,Dimensional,Scrap,Tonight center actually listen free concern.
INSP-7282,WO-16719,2025-05-19 09:46:18.878651105,OP014,391,371,20,Gas Pocket,Porosity,Scrap,Thing color set act goal.
INSP-7283,WO-16720,2025-05-19 19:45:32.426853286,OP004,434,394,40,scrach,Surface Scratch,Use-As-Is,On major easy body standard note wrong.
INSP-7284,WO-16721,2025-05-19 19:48:04.946610536,OP007,409,386,23,Dim,Dimensional,Rework,
INSP-7285,WO-16722,2025-05-19 11:40:02.427404964,OP013,206,195,11,BEND,Bend Angle,Scrap,
INSP-7286,WO-16723,2025-05-19 11:15:32.406317862,OP001,260,243,17,Void,Porosity,Rework,
INSP-7287,WO-16724,2025-05-19 20:19:40.308186199,OP017,400,378,22,Weld Reject,Weld Defect,Scrap,
INSP-7288,WO-16725,2025-05-19 16:35:38.366830779,OP009,126,120,6,weld defect,Weld Defect,Scrap,
INSP-7289,WO-16726,2025-05-20 18:18:15.522410036,OP003,116,110,6,BEND,Bend Angle,Rework,
INSP-7290,WO-16727,2025-05-20 08:30:28.166214945,OP006,216,210,6,angle err,Bend Angle,Scrap,
INSP-7291,WO-16728,2025-05-20 18:40:27.841381610,OP015,491,466,25,Scratch,Surface Scratch,Scrap,
INSP-7292,WO-16729,2025-05-20 09:01:00.213515266,OP002,379,349,30,weld defect,Weld Defect,Scrap,
INSP-7293,WO-16730,2025-05-20 18:36:42.302624860,OP002,324,301,23,scrach,Surface Scratch,Scrap,
INSP-7294,WO-16731,2025-05-20 18:04:39.516856209,OP020,323,307,16,dim.,Dimensional,Rework,
INSP-7295,WO-16732,2025-05-20 07:42:16.425610393,OP013,118,111,7,Bend Angle,Bend Angle,Rework,
INSP-7296,WO-16733,2025-05-20 08:23:56.087022436,OP018,496,464,32,DIMENSIONAL,Dimensional,Rework,Moment cold chair behind fight.
INSP-7297,WO-16734,2025-05-20 19:04:49.192550435,OP010,415,393,22,Scratch,Surface Scratch,Scrap,
INSP-7298,WO-16734,2025-05-20 19:37:49.192550435,OP010,415,393,22,Scratch,Surface Scratch,Scrap,
INSP-7299,WO-16735,2025-05-20 18:38:35.313371078,OP009,428,414,14,scrach,Surface Scratch,Rework,
INSP-7300,WO-16736,2025-05-20 12:05:53.567767870,OP013,270,260,10,Porosity,Porosity,Rework,
INSP-7301,WO-16737,2025-05-20 16:32:35.496035533,OP009,426,347,79,Out of Angle,Bend Angle,Rework,
INSP-7302,WO-16738,2025-05-20 16:02:35.201257349,OP019,295,277,18,Gas Pocket,Porosity,Rework,Laugh same wrong either main hair.
INSP-7303,WO-16739,2025-05-20 08:51:57.758466619,OP018,282,272,10,Dimensional,Dimensional,Rework,
INSP-7304,WO-16740,2025-05-21 18:06:07.548095662,OP009,477,455,22,Welding Issue,Weld Defect,Scrap,Still feeling free.
INSP-7305,WO-16741,2025-05-21 17:25:47.280318419,OP010,391,366,25,angle err,Bend Angle,Use-As-Is,
INSP-7306,WO-16742,2025-05-21 20:01:35.127939210,OP006,351,288,63,dimensional,Dimensional,Rework,
INSP-7307,WO-16743,2025-05-21 09:05:54.610981067,OP007,36,33,3,BURR,Burr,Use-As-Is,
INSP-7308,WO-16744,2025-05-21 10:02:46.802224487,OP016,133,124,9,Weld,Weld Defect,Rework,Simple tax total other both rate rock.
INSP-7309,WO-16745,2025-05-21 07:31:22.971054175,OP008,167,160,7,Weld,Weld Defect,Scrap,
INSP-7310,WO-16746,2025-05-21 15:38:28.849207120,OP003,295,256,39,dim.,Dimensional,Scrap,
INSP-7311,WO-16746,2025-05-21 15:43:28.849207120,OP003,295,258,37,dim.,Dimensional,Scrap,
INSP-7312,WO-16747,2025-05-21 07:30:21.673451126,OP006,232,219,13,sharp edge,Burr,Scrap,
INSP-7313,WO-16748,2025-05-21 07:09:55.301760095,OP008,26,26,0,none,None,Pass,Challenge improve detail.
INSP-7314,WO-16749,2025-05-22 10:25:10.311157803,OP005,117,113,4,dimensional,Dimensional,Rework,
INSP-7315,WO-16750,2025-05-22 18:58:02.283084638,OP010,314,289,25,weld defect,Weld Defect,Scrap,
INSP-7316,WO-16751,2025-05-22 17:25:46.059452486,OP004,349,331,18,Dim,Dimensional,Use-As-Is,
INSP-7317,WO-16752,2025-05-22 20:44:16.092382030,OP020,218,206,12,surface scr,Surface Scratch,Scrap,
INSP-7318,WO-16752,2025-05-22 21:26:16.092382030,OP020,218,206,12,surface scr,Surface Scratch,Scrap,
INSP-7319,WO-16753,2025-05-22 09:49:08.559359270,OP004,122,116,6,angle err,Bend Angle,Scrap,
INSP-7320,WO-16754,2025-05-22 19:01:51.271974090,OP017,287,274,13,BURR,Burr,Rework,
INSP-7321,WO-16755,2025-05-22 18:33:22.008011996,OP019,287,266,21,dimensional,Dimensional,Rework,Ground all officer receive.
INSP-7322,WO-16756,2025-05-22 11:45:34.928114119,OP019,271,255,16,Dimension Error,Dimensional,Rework,Grow season create western police whole.
INSP-7323,WO-16757,2025-05-22 10:33:18.809038100,OP014,434,412,22,Dimentional,Dimensional,Rework,
INSP-7324,WO-16758,2025-05-22 19:22:06.434903534,OP012,139,116,23,Sharp Burr,Burr,Rework,
INSP-7325,WO-16759,2025-05-22 20:39:36.278484139,OP016,350,326,24,DIMENSIONAL,Dimensional,Rework,
INSP-7326,WO-16760,2025-05-23 12:25:39.683702963,OP014,173,162,11,scrach,Surface Scratch,Scrap,
